"Label","Target","Correlation","p","Type"
"mdtL","Escherichia virus P2",0.886098283659216,2.01314390491092e-07,"undirected"
"mdtN","Escherichia virus P2",0.878463093735305,3.50691216954857e-07,"undirected"
"mdtO","Escherichia virus P2",0.999038892543038,0,"undirected"
"pmrC","Escherichia virus P2",0.999038892543038,0,"undirected"
"Enterobacteria phage SfV","Escherichia virus P2",0.962953837118018,1.09108277968062e-11,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus P2",0.928868762507724,3.4134555182419e-09,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus P2",0.963103826681425,1.05253583626563e-11,"undirected"
"Enterobacteria phage mEp235","Escherichia virus P2",0.999038892543038,0,"undirected"
"Escherichia phage D108","Escherichia virus P2",0.936779789698761,1.21640764128017e-09,"undirected"
"Escherichia virus phiV10","Escherichia virus P2",0.983988425373874,6.21724893790088e-15,"undirected"
"Escherichia virus pro147","Escherichia virus P2",0.982355565008389,1.46549439250521e-14,"undirected"
"Escherichia virus pro483","Escherichia virus P2",0.999358901721822,0,"undirected"
"Escherichia virus HK97","Escherichia virus P2",0.999038892543038,0,"undirected"
"acrE","Escherichia virus Wphi",0.922878034610939,6.91176760270196e-09,"undirected"
"acrF","Escherichia virus Wphi",0.819039560866199,1.00387158532556e-05,"undirected"
"arnA","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"crp","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"emrY","Escherichia virus Wphi",0.885456374702158,2.11245332115695e-07,"undirected"
"mdtB","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"mdtF","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"mdtG","Escherichia virus Wphi",0.813654316003861,1.27993399552384e-05,"undirected"
"mdtH","Escherichia virus Wphi",0.776691378679739,5.64066453438983e-05,"undirected"
"mdtK","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"mdtL","Escherichia virus Wphi",0.881503667031458,2.82422127018123e-07,"undirected"
"mdtN","Escherichia virus Wphi",0.873005461426532,5.10058086655718e-07,"undirected"
"mdtO","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"pmrC","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"Enterobacteria phage SfV","Escherichia virus Wphi",0.958286523241776,3.12061487761639e-11,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia virus Wphi",0.933917389156345,1.79292158897226e-09,"undirected"
"Escherichia virus fiAA91ss","Escherichia virus Wphi",0.954981336780584,6.12383477260892e-11,"undirected"
"Enterobacteria phage mEp235","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"Escherichia phage D108","Escherichia virus Wphi",0.934864189915469,1.58007162909257e-09,"undirected"
"Escherichia virus phiV10","Escherichia virus Wphi",0.979798034441819,4.9515946898282e-14,"undirected"
"Escherichia virus pro147","Escherichia virus Wphi",0.984883586466439,3.5527136788005e-15,"undirected"
"Escherichia virus pro483","Escherichia virus Wphi",0.995477444689221,0,"undirected"
"Escherichia virus HK97","Escherichia virus Wphi",0.995242939324379,0,"undirected"
"Escherichia virus P2","Escherichia virus Wphi",0.995516468176058,0,"undirected"
"baeR","Lactobacillus phage phiAT3",0.977584273781308,1.25233157177718e-13,"undirected"
"H NS","Lactobacillus phage phiAT3",0.917774618561707,1.20722059016032e-08,"undirected"
"phoQ","Lactobacillus phage phiAT3",0.977584273781308,1.25233157177718e-13,"undirected"
"Transposon 807609","Mycobacterium phage Enkosi",1,0,"undirected"
"ompA","Seunavirus_u_s",0.759718704237157,0.00010193432869543,"undirected"
"cpxR","Seunavirus_u_s",0.948511575514782,2.00241156989023e-10,"undirected"
"pmrB","Seunavirus_u_s",1,0,"undirected"
"Escherichia phage TL-2011b","Seunavirus_u_s",0.975030030171739,3.27293747659496e-13,"undirected"
"acrE","Salmonella virus FSLSP004",0.927249991150285,4.15469703085591e-09,"undirected"
"acrF","Salmonella virus FSLSP004",0.82492755878974,7.62646391594402e-06,"undirected"
"arnA","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"crp","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"emrY","Salmonella virus FSLSP004",0.890055116706223,1.48650280529239e-07,"undirected"
"mdtB","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"mdtF","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"mdtG","Salmonella virus FSLSP004",0.819323113710619,9.90895686348026e-06,"undirected"
"mdtH","Salmonella virus FSLSP004",0.781657826044062,4.6985384361431e-05,"undirected"
"mdtK","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"mdtL","Salmonella virus FSLSP004",0.88612210410977,2.00953884199606e-07,"undirected"
"mdtN","Salmonella virus FSLSP004",0.878977440609108,3.38216747941544e-07,"undirected"
"mdtO","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"pmrC","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"Enterobacteria phage SfV","Salmonella virus FSLSP004",0.962969957724307,1.08688613664754e-11,"undirected"
"Enterobacteria phage YYZ-2008","Salmonella virus FSLSP004",0.927093696858236,4.23326618204101e-09,"undirected"
"Escherichia virus fiAA91ss","Salmonella virus FSLSP004",0.966786361129976,4.14090983724691e-12,"undirected"
"Enterobacteria phage mEp235","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"Escherichia phage D108","Salmonella virus FSLSP004",0.936358362538327,1.28935062626567e-09,"undirected"
"Escherichia virus phiV10","Salmonella virus FSLSP004",0.983519142693371,7.99360577730113e-15,"undirected"
"Escherichia virus pro147","Salmonella virus FSLSP004",0.980428995188451,3.73034936274053e-14,"undirected"
"Escherichia virus pro483","Salmonella virus FSLSP004",0.997940378697585,0,"undirected"
"Escherichia virus HK97","Salmonella virus FSLSP004",0.998313136226383,0,"undirected"
"Escherichia virus P2","Salmonella virus FSLSP004",0.998707395885731,0,"undirected"
"Escherichia virus Wphi","Salmonella virus FSLSP004",0.993137251748632,0,"undirected"
"ompA","Salmonella phage RE-2010",0.817621460753224,1.07100538961902e-05,"undirected"
"pmrB","Salmonella phage RE-2010",0.783164025850525,4.44112855533252e-05,"undirected"
"Cronobacter phage vB_CsaP_GAP52","Salmonella phage RE-2010",0.865628695965577,8.2436250847806e-07,"undirected"
"Enterobacteria phage cdtI","Salmonella phage RE-2010",0.917055764850194,1.30210351390048e-08,"undirected"
"Escherichia phage TL-2011b","Salmonella phage RE-2010",0.786252936832571,3.95105564212628e-05,"undirected"
"Seunavirus_u_s","Salmonella phage RE-2010",0.783164025850525,4.44112855533252e-05,"undirected"
"acrD","Salmonella virus SJ46",0.870486982586642,6.02859415277379e-07,"undirected"
"acrE","Salmonella virus SJ46",0.890941168231747,1.38672217708802e-07,"undirected"
"acrF","Salmonella virus SJ46",0.784438320043377,4.23294738847169e-05,"undirected"
"arnA","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"crp","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"emrY","Salmonella virus SJ46",0.853555251640865,1.70757504891483e-06,"undirected"
"mdtB","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"mdtF","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"mdtG","Salmonella virus SJ46",0.835646717087172,4.50188345091362e-06,"undirected"
"mdtK","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"mdtL","Salmonella virus SJ46",0.961262979668622,1.62039270890091e-11,"undirected"
"mdtN","Salmonella virus SJ46",0.88113049746844,2.90118109536053e-07,"undirected"
"mdtO","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"pmrC","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"Enterobacteria phage SfV","Salmonella virus SJ46",0.990629290221063,0,"undirected"
"Enterobacteria phage YYZ-2008","Salmonella virus SJ46",0.883052875785875,2.52352209795248e-07,"undirected"
"Escherichia virus fiAA91ss","Salmonella virus SJ46",0.976432951295007,1.95399252334028e-13,"undirected"
"Enterobacteria phage mEp235","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"Escherichia phage D108","Salmonella virus SJ46",0.91080409892002,2.44644997593468e-08,"undirected"
"Escherichia virus phiV10","Salmonella virus SJ46",0.948760128407215,1.91882953970435e-10,"undirected"
"Escherichia virus pro147","Salmonella virus SJ46",0.970930959265939,1.2667644710973e-12,"undirected"
"Escherichia virus pro483","Salmonella virus SJ46",0.967299640478059,3.60600438398251e-12,"undirected"
"Escherichia virus HK97","Salmonella virus SJ46",0.965927136754282,5.19495557682603e-12,"undirected"
"Escherichia virus P2","Salmonella virus SJ46",0.964348025965057,7.76489983422834e-12,"undirected"
"Escherichia virus Wphi","Salmonella virus SJ46",0.964460319899855,7.55062679047569e-12,"undirected"
"Salmonella virus FSLSP004","Salmonella virus SJ46",0.963132730203538,1.04525277322409e-11,"undirected"
"rteC","Shigella phage SfII",0.832521907189237,5.26944483381087e-06,"undirected"
"traA","Shigella phage SfII",0.843194327033363,3.0358907312511e-06,"undirected"
"Plasmid 38606113","Shigella phage SfII",0.843194327033363,3.0358907312511e-06,"undirected"
"ant6 Ib","Shigella phage SfII",0.843194327033363,3.0358907312511e-06,"undirected"
"mdtC","Shigella phage SfII",0.843194327033363,3.0358907312511e-06,"undirected"
"mdtD","Shigella phage SfII",0.798699315508218,2.41825774633941e-05,"undirected"
"mdtE","Shigella phage SfII",0.785303464503339,4.09645886214616e-05,"undirected"
"pmrF","Shigella phage SfII",0.817503702910823,1.07675136862273e-05,"undirected"
"Escherichia virus mEpX1","Shigella phage SfIV",0.956877160204076,4.18673984370344e-11,"undirected"
"acrE","Shigella virus SfMu",0.912490663274789,2.0732865202433e-08,"undirected"
"acrF","Shigella virus SfMu",0.805178703794692,1.84780673482265e-05,"undirected"
"arnA","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"crp","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"emrY","Shigella virus SfMu",0.874556038067724,4.59367678118383e-07,"undirected"
"mdtB","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"mdtF","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"mdtG","Shigella virus SfMu",0.82162491199393,8.90840432110629e-06,"undirected"
"mdtH","Shigella virus SfMu",0.784342546604777,4.2482955396661e-05,"undirected"
"mdtK","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"mdtL","Shigella virus SfMu",0.870558995235625,6.00013629004081e-07,"undirected"
"mdtN","Shigella virus SfMu",0.858934087096836,1.2446783079767e-06,"undirected"
"mdtO","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"pmrC","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"Enterobacteria phage SfV","Shigella virus SfMu",0.948930195248109,1.86343385166765e-10,"undirected"
"Enterobacteria phage YYZ-2008","Shigella virus SfMu",0.907663914752874,3.30120988323301e-08,"undirected"
"Escherichia virus fiAA91ss","Shigella virus SfMu",0.951415381056806,1.20031096173534e-10,"undirected"
"Enterobacteria phage mEp235","Shigella virus SfMu",0.987843192869614,4.44089209850063e-16,"undirected"
"Escherichia phage D108","Shigella virus SfMu",0.949017443736118,1.83556503330351e-10,"undirected"
"Escherichia virus phiV10","Shigella virus SfMu",0.977639533657686,1.22346577313692e-13,"undirected"
"Escherichia virus pro147","Shigella virus SfMu",0.996192790338179,0,"undirected"
"Escherichia virus pro483","Shigella virus SfMu",0.989599938971729,0,"undirected"
"Escherichia virus HK97","Shigella virus SfMu",0.987843192869613,4.44089209850063e-16,"undirected"
"Escherichia virus P2","Shigella virus SfMu",0.987944820430709,4.44089209850063e-16,"undirected"
"Escherichia virus Wphi","Shigella virus SfMu",0.987405363863577,8.88178419700125e-16,"undirected"
"Salmonella virus FSLSP004","Shigella virus SfMu",0.988052880067371,4.44089209850063e-16,"undirected"
"Salmonella virus SJ46","Shigella virus SfMu",0.968156509360864,2.8483881919783e-12,"undirected"
"acrE","Shigella virus Sf6",0.930004315822508,2.96566105006946e-09,"undirected"
"acrF","Shigella virus Sf6",0.82893899644485,6.28749994491251e-06,"undirected"
"arnA","Shigella virus Sf6",1,0,"undirected"
"crp","Shigella virus Sf6",1,0,"undirected"
"emrY","Shigella virus Sf6",0.893013089567203,1.17600552407282e-07,"undirected"
"mdtB","Shigella virus Sf6",1,0,"undirected"
"mdtF","Shigella virus Sf6",1,0,"undirected"
"mdtG","Shigella virus Sf6",0.823167323592798,8.28814994546789e-06,"undirected"
"mdtH","Shigella virus Sf6",0.784980255323364,4.14699816970732e-05,"undirected"
"mdtK","Shigella virus Sf6",1,0,"undirected"
"mdtL","Shigella virus Sf6",0.889098263489444,1.60128150739069e-07,"undirected"
"mdtN","Shigella virus Sf6",0.883015965752157,2.53034584174472e-07,"undirected"
"mdtO","Shigella virus Sf6",1,0,"undirected"
"pmrC","Shigella virus Sf6",1,0,"undirected"
"Enterobacteria phage SfV","Shigella virus Sf6",0.964935032916649,6.7017502658473e-12,"undirected"
"Enterobacteria phage YYZ-2008","Shigella virus Sf6",0.931323000945074,2.51133691619998e-09,"undirected"
"Escherichia virus fiAA91ss","Shigella virus Sf6",0.963551188299196,9.44666567193053e-12,"undirected"
"Enterobacteria phage mEp235","Shigella virus Sf6",1,0,"undirected"
"Escherichia phage D108","Shigella virus Sf6",0.93826755904808,9.87154358256248e-10,"undirected"
"Escherichia virus phiV10","Shigella virus Sf6",0.985724985568519,2.22044604925031e-15,"undirected"
"Escherichia virus pro147","Shigella virus Sf6",0.982684298598977,1.24344978758018e-14,"undirected"
"Escherichia virus pro483","Shigella virus Sf6",0.99973487360206,0,"undirected"
"Escherichia virus HK97","Shigella virus Sf6",1,0,"undirected"
"Escherichia virus P2","Shigella virus Sf6",0.999038892543038,0,"undirected"
"Escherichia virus Wphi","Shigella virus Sf6",0.995242939324379,0,"undirected"
"Salmonella virus FSLSP004","Shigella virus Sf6",0.998313136226383,0,"undirected"
"Salmonella virus SJ46","Shigella virus Sf6",0.965927136754282,5.19495557682603e-12,"undirected"
"Shigella virus SfMu","Shigella virus Sf6",0.987843192869613,4.44089209850063e-16,"undirected"
"ompA","Stx2-converting phage 1717",0.835025593236502,4.64617745876694e-06,"undirected"
"acrE","Stx2-converting phage 1717",0.828527619101066,6.41466823569914e-06,"undirected"
"arnA","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"crp","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"emrK","Stx2-converting phage 1717",0.817528035119094,1.07556189283819e-05,"undirected"
"emrY","Stx2-converting phage 1717",0.796870490037743,2.60454917149211e-05,"undirected"
"mdtB","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"mdtF","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"mdtG","Stx2-converting phage 1717",0.913238831593594,1.92447409119723e-08,"undirected"
"mdtK","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"mdtL","Stx2-converting phage 1717",0.759096519577625,0.000104075534530068,"undirected"
"mdtN","Stx2-converting phage 1717",0.789962866688264,3.42478162915771e-05,"undirected"
"mdtO","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"pmrC","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"Enterobacteria phage SfV","Stx2-converting phage 1717",0.838536774173892,3.88058227018817e-06,"undirected"
"Enterobacteria phage YYZ-2008","Stx2-converting phage 1717",0.777192070897811,5.53883956220247e-05,"undirected"
"Escherichia virus fiAA91ss","Stx2-converting phage 1717",0.869963137403607,6.23918628317455e-07,"undirected"
"Enterobacteria phage mEp235","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"Escherichia phage D108","Stx2-converting phage 1717",0.94948873539132,1.69130709437582e-10,"undirected"
"Escherichia virus phiV10","Stx2-converting phage 1717",0.935680727156514,1.41475275938774e-09,"undirected"
"Escherichia virus pro147","Stx2-converting phage 1717",0.858815786321282,1.25353701418973e-06,"undirected"
"Escherichia virus pro483","Stx2-converting phage 1717",0.884557063339832,2.25880379289833e-07,"undirected"
"Escherichia virus HK97","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"Escherichia virus P2","Stx2-converting phage 1717",0.882120726323082,2.70088530873736e-07,"undirected"
"Escherichia virus Wphi","Stx2-converting phage 1717",0.873210848505943,5.03074227831135e-07,"undirected"
"Salmonella virus FSLSP004","Stx2-converting phage 1717",0.88052089058526,3.03086008512921e-07,"undirected"
"Salmonella virus SJ46","Stx2-converting phage 1717",0.833102953779701,5.11866462771238e-06,"undirected"
"Shigella virus SfMu","Stx2-converting phage 1717",0.874482436566696,4.61670025764249e-07,"undirected"
"Shigella virus Sf6","Stx2-converting phage 1717",0.885603499946018,2.08931994372108e-07,"undirected"
"ermG","Stx2-converting phage 86",1,0,"undirected"
"phoP","Stx2-converting phage 86",1,0,"undirected"
"tet 2027 Branch","Stx2-converting phage 86",0.884807751626518,2.21714030024245e-07,"undirected"
"sugE","Stx2-converting phage 86",1,0,"undirected"
"traA","Punavirus_u_s",0.776433192145981,5.69379913990531e-05,"undirected"
"Plasmid 38606113","Punavirus_u_s",0.776433192145982,5.69379913990531e-05,"undirected"
"ant6 Ib","Punavirus_u_s",0.776433192145982,5.69379913990531e-05,"undirected"
"mdtC","Punavirus_u_s",0.776433192145982,5.69379913990531e-05,"undirected"
"ermG","Acidipropionibacterium",0.98557546629881,2.44249065417534e-15,"undirected"
"gadX","Acidipropionibacterium",0.800276053222729,2.26701522074713e-05,"undirected"
"phoP","Acidipropionibacterium",0.98557546629881,2.44249065417534e-15,"undirected"
"tet 2027 Branch","Acidipropionibacterium",0.867663878071377,7.24158149889575e-07,"undirected"
"sugE","Acidipropionibacterium",0.98557546629881,2.44249065417534e-15,"undirected"
"Stx2-converting phage 86","Acidipropionibacterium",0.98557546629881,2.44249065417534e-15,"undirected"
"2024 Branch","Acidithiobacillus",1,0,"undirected"
"aac6 lm","Acidithiobacillus",1,0,"undirected"
"repB","Alphaproteobacteria_u_g",0.888777478235644,1.64146416459232e-07,"undirected"
"Transposon 807609","Anaeromyxobacter",1,0,"undirected"
"Mycobacterium phage Enkosi","Anaeromyxobacter",1,0,"undirected"
"Escherichia virus HK106","Bacillus",0.827451586621607,6.7579349973812e-06,"undirected"
"ermG","Brachyspira",0.758851797532132,0.000104928253459535,"undirected"
"phoP","Brachyspira",0.758851797532131,0.000104928253459535,"undirected"
"sugE","Brachyspira",0.758851797532131,0.000104928253459535,"undirected"
"Stx2-converting phage 86","Brachyspira",0.758851797532132,0.000104928253459535,"undirected"
"yddA","Caloramator",0.767202351803964,7.89973127330867e-05,"undirected"
"pbp4","Caloramator",0.788371922783236,3.64253022797634e-05,"undirected"
"int","Campylobacter",0.772403770491314,6.5807536547613e-05,"undirected"
"emrB","Campylobacter",1,0,"undirected"
"mdtA","Campylobacter",1,0,"undirected"
"sat 2182 Branch","Campylobacter",1,0,"undirected"
"baeR","Candidatus Phytoplasma",1,0,"undirected"
"H NS","Candidatus Phytoplasma",0.942807358146915,5.04781549892641e-10,"undirected"
"phoQ","Candidatus Phytoplasma",1,0,"undirected"
"Lactobacillus phage phiAT3","Candidatus Phytoplasma",0.977584273781308,1.25233157177718e-13,"undirected"
"yddA","Catabacter",0.803380193487444,1.99303384231797e-05,"undirected"
"pbp4","Catabacter",0.81665224339816,1.11910056910247e-05,"undirected"
"tetW","Clostridiales Family XIII. Incertae Sedis_u_g",0.848705652174796,2.24718576480321e-06,"undirected"
"tetO","Coprococcus",0.781224518138446,4.77493358530534e-05,"undirected"
"mdtM","Desulfomicrobium",1,0,"undirected"
"acrD","Dorea",0.904269644944545,4.51080641727941e-08,"undirected"
"arnA","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"crp","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"mdtB","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"mdtF","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"mdtK","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"mdtL","Dorea",0.909926565009599,2.66303974427728e-08,"undirected"
"mdtO","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"pmrC","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"Enterobacteria phage SfV","Dorea",0.872160133518525,5.39703900459543e-07,"undirected"
"Escherichia virus fiAA91ss","Dorea",0.858517264916907,1.2761365164593e-06,"undirected"
"Enterobacteria phage mEp235","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"Escherichia virus pro483","Dorea",0.764751691010467,8.59613094741363e-05,"undirected"
"Escherichia virus HK97","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"Escherichia virus P2","Dorea",0.769434708345663,7.30817917702353e-05,"undirected"
"Escherichia virus Wphi","Dorea",0.760223556569669,0.000100224835942742,"undirected"
"Salmonella virus FSLSP004","Dorea",0.77610248583034,5.76248804575741e-05,"undirected"
"Salmonella virus SJ46","Dorea",0.845402758677884,2.69486381698769e-06,"undirected"
"Shigella virus Sf6","Dorea",0.766747223930748,8.02526194636499e-05,"undirected"
"Coprococcus","Dorea",0.847565815484497,2.39372455412834e-06,"undirected"
"ompA","Escherichia",0.934296639444027,1.70480407568618e-09,"undirected"
"cpxA","Escherichia",0.912203814036422,2.13297215445607e-08,"undirected"
"emrK","Escherichia",0.891833193884146,1.29225592448989e-07,"undirected"
"mdtG","Escherichia",0.820121954847895,9.55119298895468e-06,"undirected"
"pmrB","Escherichia",0.777785355826712,5.42023885370391e-05,"undirected"
"Escherichia phage TL-2011b","Escherichia",0.810104353766226,1.49599506977793e-05,"undirected"
"Seunavirus_u_s","Escherichia",0.777785355826712,5.42023885372611e-05,"undirected"
"Salmonella phage RE-2010","Escherichia",0.817903344994144,1.05735889830427e-05,"undirected"
"Transposon 807609","Ethanoligenens",1,0,"undirected"
"Mycobacterium phage Enkosi","Ethanoligenens",1,0,"undirected"
"Anaeromyxobacter","Ethanoligenens",1,0,"undirected"
"aadD","Firmicutes_u_g",0.754100656567714,0.000122714545021552,"undirected"
"aadD","Gordonia",1,0,"undirected"
"Firmicutes_u_g","Gordonia",0.754100656567714,0.000122714545021552,"undirected"
"Escherichia virus HK106","Halorubrum",0.96222876833139,1.29558586081657e-11,"undirected"
"Bacillus","Halorubrum",0.818412752343392,1.03308023984283e-05,"undirected"
"rteC","Helcococcus",0.772084156376579,6.65593708715218e-05,"undirected"
"traA","Helcococcus",0.986846433238255,1.11022302462516e-15,"undirected"
"Plasmid 38606113","Helcococcus",0.986846433238255,1.11022302462516e-15,"undirected"
"ant6 Ib","Helcococcus",0.986846433238255,1.11022302462516e-15,"undirected"
"mdtC","Helcococcus",0.986846433238255,1.11022302462516e-15,"undirected"
"mdtE","Helcococcus",0.787456543274659,3.77315585691207e-05,"undirected"
"pmrF","Helcococcus",0.849697164884741,2.12614441408299e-06,"undirected"
"Shigella phage SfII","Helcococcus",0.837234704133779,4.15057521063744e-06,"undirected"
"Punavirus_u_s","Helcococcus",0.751963838617999,0.000131521164518311,"undirected"
"acrE","Holophagaceae_u_g",0.930004315822508,2.96566105006946e-09,"undirected"
"acrF","Holophagaceae_u_g",0.82893899644485,6.28749994491251e-06,"undirected"
"arnA","Holophagaceae_u_g",1,0,"undirected"
"crp","Holophagaceae_u_g",1,0,"undirected"
"emrY","Holophagaceae_u_g",0.893013089567203,1.17600552407282e-07,"undirected"
"mdtB","Holophagaceae_u_g",1,0,"undirected"
"mdtF","Holophagaceae_u_g",1,0,"undirected"
"mdtG","Holophagaceae_u_g",0.823167323592799,8.28814994546789e-06,"undirected"
"mdtH","Holophagaceae_u_g",0.784980255323364,4.14699816970732e-05,"undirected"
"mdtK","Holophagaceae_u_g",1,0,"undirected"
"mdtL","Holophagaceae_u_g",0.889098263489445,1.60128150739069e-07,"undirected"
"mdtN","Holophagaceae_u_g",0.883015965752157,2.53034584174472e-07,"undirected"
"mdtO","Holophagaceae_u_g",1,0,"undirected"
"pmrC","Holophagaceae_u_g",1,0,"undirected"
"Enterobacteria phage SfV","Holophagaceae_u_g",0.964935032916649,6.7017502658473e-12,"undirected"
"Enterobacteria phage YYZ-2008","Holophagaceae_u_g",0.931323000945075,2.51133691619998e-09,"undirected"
"Escherichia virus fiAA91ss","Holophagaceae_u_g",0.963551188299196,9.44666567193053e-12,"undirected"
"Enterobacteria phage mEp235","Holophagaceae_u_g",1,0,"undirected"
"Escherichia phage D108","Holophagaceae_u_g",0.93826755904808,9.87154358256248e-10,"undirected"
"Escherichia virus phiV10","Holophagaceae_u_g",0.985724985568519,2.22044604925031e-15,"undirected"
"Escherichia virus pro147","Holophagaceae_u_g",0.982684298598977,1.24344978758018e-14,"undirected"
"Escherichia virus pro483","Holophagaceae_u_g",0.99973487360206,0,"undirected"
"Escherichia virus HK97","Holophagaceae_u_g",1,0,"undirected"
"Escherichia virus P2","Holophagaceae_u_g",0.999038892543038,0,"undirected"
"Escherichia virus Wphi","Holophagaceae_u_g",0.995242939324379,0,"undirected"
"Salmonella virus FSLSP004","Holophagaceae_u_g",0.998313136226383,0,"undirected"
"Salmonella virus SJ46","Holophagaceae_u_g",0.965927136754282,5.19495557682603e-12,"undirected"
"Shigella virus SfMu","Holophagaceae_u_g",0.987843192869614,4.44089209850063e-16,"undirected"
"Shigella virus Sf6","Holophagaceae_u_g",1,0,"undirected"
"Stx2-converting phage 1717","Holophagaceae_u_g",0.885603499946018,2.08931994372108e-07,"undirected"
"Dorea","Holophagaceae_u_g",0.766747223930748,8.02526194636499e-05,"undirected"
"aadD","Hungateiclostridiaceae_u_g",0.80778069580156,1.6539544884342e-05,"undirected"
"Gordonia","Hungateiclostridiaceae_u_g",0.80778069580156,1.6539544884342e-05,"undirected"
"baeR","Intestinibacter",0.799209366979783,2.36840544587391e-05,"undirected"
"H NS","Intestinibacter",0.81102926984921,1.43686158062817e-05,"undirected"
"phoQ","Intestinibacter",0.799209366979783,2.36840544587391e-05,"undirected"
"Lactobacillus phage phiAT3","Intestinibacter",0.800704303403505,2.22737930166694e-05,"undirected"
"Candidatus Phytoplasma","Intestinibacter",0.799209366979783,2.36840544587391e-05,"undirected"
"Transposon 807609","Kandleria",0.783831579553799,4.33099492727074e-05,"undirected"
"Mycobacterium phage Enkosi","Kandleria",0.783831579553799,4.33099492727074e-05,"undirected"
"Anaeromyxobacter","Kandleria",0.783831579553799,4.33099492727074e-05,"undirected"
"Ethanoligenens","Kandleria",0.783831579553799,4.33099492727074e-05,"undirected"
"Transposon 807609","Megasphaera",0.990340852670374,0,"undirected"
"Mycobacterium phage Enkosi","Megasphaera",0.990340852670374,0,"undirected"
"Anaeromyxobacter","Megasphaera",0.990340852670374,0,"undirected"
"Ethanoligenens","Megasphaera",0.990340852670374,0,"undirected"
"Kandleria","Megasphaera",0.778374626367876,5.30461444263608e-05,"undirected"
"emrA","Microvirga",0.792518781513037,3.09849158484088e-05,"undirected"
"pbp2","Microvirga",0.896073067462154,9.16199485168079e-08,"undirected"
"blc","Microvirga",0.896073067462154,9.16199485168079e-08,"undirected"
"Cronobacter phage vB_CsaP_GAP52","Microvirga",0.956891952400434,4.17406109676222e-11,"undirected"
"Escherichia virus CC31","Microvirga",0.896073067462154,9.16199485168079e-08,"undirected"
"Escherichia virus If1","Microvirga",0.893699252119431,1.11271253100398e-07,"undirected"
"Enterobacteria phage cdtI","Microvirga",0.866980747119275,7.56533284018701e-07,"undirected"
"Enterobacteria phage mEp460","Microvirga",0.814933283011648,1.20902254518995e-05,"undirected"
