"Label","Target","Correlation","p","Type"
"Enterobacteria phage IME10","Bacillus",0.8229897046719,8.35760840978139e-06,"undirected"
"Escherichia virus fiAA91ss","Bacillus",0.799427941378594,2.34731584116687e-05,"undirected"
"Enterobacteria phage mEp043 c-1","Bacillus",0.775822687126419,5.8211598288116e-05,"undirected"
"Escherichia virus mEpX2","Bacillus",0.827605374073355,6.70791756096634e-06,"undirected"
"Escherichia virus pro147","Bacillus",0.777553301720563,5.4663642880648e-05,"undirected"
"Escherichia virus P2","Bacillus",0.82452407391866,7.77393388529113e-06,"undirected"
"Escherichia virus Wphi","Bacillus",0.827605374073355,6.70791756096634e-06,"undirected"
"Salmonella virus SPN3US","Bacillus",0.827605374073355,6.70791756096634e-06,"undirected"
"Salmonella phage vB_SemP_Emek","Bacillus",0.827605374073355,6.70791756096634e-06,"undirected"
"Salmonella virus HK620","Bacillus",0.827605374073355,6.70791756096634e-06,"undirected"
"aph6 Id","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"sat 2182 Branch","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"tetL-Ef","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Salmonella virus FSLSP004","Candidatus Paracaedibacteraceae_u_g",0.994713685461442,0,"undirected"
"transposon 46242811","Candidatus Phytoplasma",1,0,"undirected"
"tnp","Candidatus Phytoplasma",1,0,"undirected"
"a 2394 Branch","Candidatus Phytoplasma",1,0,"undirected"
"blaCMY 27","Candidatus Phytoplasma",1,0,"undirected"
"emrY","Candidatus Phytoplasma",1,0,"undirected"
"mdtG","Candidatus Phytoplasma",1,0,"undirected"
"tetBP","Candidatus Phytoplasma",0.808986459207828,1.57027350993211e-05,"undirected"
"aadE","Candidatus Phytoplasma",1,0,"undirected"
"Enterobacteria phage BP-4795","Candidatus Phytoplasma",0.871654970016835,5.58130968997261e-07,"undirected"
"Escherichia virus HK022","Candidatus Phytoplasma",0.907053444327893,3.4949181770827e-08,"undirected"
"Alkaliphilus","Candidatus Phytoplasma",1,0,"undirected"
"Escherichia virus HK97","Catabacter",0.798125856766614,2.47538954418758e-05,"undirected"
"Stx2-converting phage 1717","Cetobacterium",0.791362468560327,3.2426146805431e-05,"undirected"
"bla 1029 Branch","Clavibacter",1,0,"undirected"
"cpxA","Clavibacter",0.837706394444532,4.05093583322191e-06,"undirected"
"mdfA","Clavibacter",1,0,"undirected"
"mdtA","Clavibacter",1,0,"undirected"
"mdtC","Clavibacter",1,0,"undirected"
"pbp2","Clostridiales Family XIII. Incertae Sedis_u_g",0.837367379656012,4.12233554003549e-06,"undirected"
"Escherichia phage D108","Clostridiales Family XIII. Incertae Sedis_u_g",0.837367379656011,4.12233554003549e-06,"undirected"
"Escherichia virus phiV10","Clostridiales Family XIII. Incertae Sedis_u_g",0.837367379656012,4.12233554003549e-06,"undirected"
"Lactococcus phage Tuc2009","Clostridiales Family XIII. Incertae Sedis_u_g",0.837367379656012,4.12233554003549e-06,"undirected"
"Campylobacter","Corynebacterium",0.897220321867629,8.32676998463455e-08,"undirected"
"repB","Cutibacterium",0.976933148070031,1.61648472385423e-13,"undirected"
"H NS","Cutibacterium",0.976933148070031,1.61648472385423e-13,"undirected"
"Escherichia virus HK629","Cutibacterium",0.97693314807003,1.61648472385423e-13,"undirected"
"Enterobacteria phage mEp043 c-1","Cutibacterium",0.755789307568743,0.000116117674158644,"undirected"
"Lactobacillus phage phiAT3","Cutibacterium",0.943035067927233,4.87388351899654e-10,"undirected"
"Campylobacter","Desulfobulbus",0.933132786216637,1.98808036699916e-09,"undirected"
"Corynebacterium","Desulfobulbus",0.936442866503727,1.27442234543196e-09,"undirected"
"transposon 46242811","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"tnp","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"a 2394 Branch","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"blaCMY 27","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"crp","Desulfotomaculum",0.979176802461977,6.48370246381091e-14,"undirected"
"emrY","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"mdtG","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"aadE","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"Enterobacteria phage BP-4795","Desulfotomaculum",0.765526844789265,8.370365030963e-05,"undirected"
"Alkaliphilus","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"Candidatus Phytoplasma","Desulfotomaculum",0.807706221296696,1.65924744917056e-05,"undirected"
"pbp2","Dorea",0.850751843891817,2.00367414593394e-06,"undirected"
"Escherichia phage D108","Dorea",0.850751843891817,2.00367414593394e-06,"undirected"
"Escherichia virus phiV10","Dorea",0.850751843891817,2.00367414593394e-06,"undirected"
"Lactococcus phage Tuc2009","Dorea",0.850751843891817,2.00367414593394e-06,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Dorea",0.764102913096297,8.78909609363099e-05,"undirected"
"Desulfomicrobium","Dorea",0.852116322211846,1.85439330913084e-06,"undirected"
"pbp2","Erysipelotrichaceae_u_g",0.860480671418042,1.13379675781289e-06,"undirected"
"Escherichia phage D108","Erysipelotrichaceae_u_g",0.860480671418042,1.13379675781289e-06,"undirected"
"Escherichia virus phiV10","Erysipelotrichaceae_u_g",0.860480671418042,1.13379675781289e-06,"undirected"
"Lactococcus phage Tuc2009","Erysipelotrichaceae_u_g",0.860480671418042,1.13379675781289e-06,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Erysipelotrichaceae_u_g",0.91556579005048,1.51992463059969e-08,"undirected"
"Dorea","Erysipelotrichaceae_u_g",0.811832009858056,1.38719327615888e-05,"undirected"
"ybtP","Escherichia",0.754435406562337,0.000121381851452718,"undirected"
"2024 Branch","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"mdtE","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"Escherichia virus HK633","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"Enterobacteria phage IME10","Escherichia",0.783223164715095,4.43127517149033e-05,"undirected"
"Enterobacteria phage P4","Escherichia",0.795275290944344,2.77705370561598e-05,"undirected"
"Escherichia virus fiAA91ss","Escherichia",0.840127674495881,3.57156520491841e-06,"undirected"
"Escherichia virus mEpX2","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"Escherichia virus pro147","Escherichia",0.829522319012756,6.11093977509469e-06,"undirected"
"Escherichia virus P2","Escherichia",0.850938240735379,1.98268235873655e-06,"undirected"
"Escherichia virus Wphi","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"Salmonella virus SPN3US","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"Salmonella phage vB_SemP_Emek","Escherichia",0.848707131062941,2.24700084183738e-06,"undirected"
"Salmonella virus HK620","Escherichia",0.84870713106294,2.24700084183738e-06,"undirected"
"Shigella phage SfIV","Escherichia",0.870316772832241,6.09632750725453e-07,"undirected"
"pbp2","Ferrimonas",1,0,"undirected"
"Escherichia phage D108","Ferrimonas",1,0,"undirected"
"Escherichia virus phiV10","Ferrimonas",1,0,"undirected"
"Lactococcus phage Tuc2009","Ferrimonas",1,0,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Ferrimonas",0.837367379656012,4.12233554003549e-06,"undirected"
"Dorea","Ferrimonas",0.850751843891817,2.00367414593394e-06,"undirected"
"Erysipelotrichaceae_u_g","Ferrimonas",0.860480671418042,1.13379675781289e-06,"undirected"
"transposon 46242811","Flavobacteriales_u_g",1,0,"undirected"
"tnp","Flavobacteriales_u_g",1,0,"undirected"
"a 2394 Branch","Flavobacteriales_u_g",1,0,"undirected"
"blaCMY 27","Flavobacteriales_u_g",1,0,"undirected"
"emrY","Flavobacteriales_u_g",1,0,"undirected"
"mdtG","Flavobacteriales_u_g",1,0,"undirected"
"tetBP","Flavobacteriales_u_g",0.808986459207828,1.57027350993211e-05,"undirected"
"aadE","Flavobacteriales_u_g",1,0,"undirected"
"Enterobacteria phage BP-4795","Flavobacteriales_u_g",0.871654970016835,5.58130968997261e-07,"undirected"
"Escherichia virus HK022","Flavobacteriales_u_g",0.907053444327893,3.4949181770827e-08,"undirected"
"Alkaliphilus","Flavobacteriales_u_g",1,0,"undirected"
"Candidatus Phytoplasma","Flavobacteriales_u_g",1,0,"undirected"
"Desulfotomaculum","Flavobacteriales_u_g",0.807706221296696,1.65924744917056e-05,"undirected"
"2024 Branch","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"mdtE","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Escherichia virus HK633","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Enterobacteria phage IME10","Gordonia",0.96922186865831,2.10520489929422e-12,"undirected"
"Escherichia virus fiAA91ss","Gordonia",0.774533231719887,6.09825205595271e-05,"undirected"
"Enterobacteria phage mEp043 c-1","Gordonia",0.999512079339868,0,"undirected"
"Escherichia virus mEpX2","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Escherichia virus P2","Gordonia",0.775559359742987,5.87684723654114e-05,"undirected"
"Escherichia virus Wphi","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Salmonella virus SPN3US","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Salmonella phage vB_SemP_Emek","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Salmonella virus HK620","Gordonia",0.788104862302033,3.68023006569462e-05,"undirected"
"Bacillus","Gordonia",0.786739472902803,3.87828971650794e-05,"undirected"
"Campylobacter","Halocynthiibacter",0.933132786216637,1.98808036699916e-09,"undirected"
"Corynebacterium","Halocynthiibacter",0.936442866503727,1.27442234543196e-09,"undirected"
"Desulfobulbus","Halocynthiibacter",1,0,"undirected"
"pbp2","Hippea",1,0,"undirected"
"Escherichia phage D108","Hippea",1,0,"undirected"
"Escherichia virus phiV10","Hippea",1,0,"undirected"
"Lactococcus phage Tuc2009","Hippea",1,0,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Hippea",0.837367379656011,4.12233554003549e-06,"undirected"
"Dorea","Hippea",0.850751843891817,2.00367414593394e-06,"undirected"
"Erysipelotrichaceae_u_g","Hippea",0.860480671418042,1.13379675781289e-06,"undirected"
"Ferrimonas","Hippea",1,0,"undirected"
"tetAP","Holospora",0.831478635408268,5.54989075340906e-06,"undirected"
"tetBP","Holospora",0.762262170496662,9.35699635866705e-05,"undirected"
"Dorea","Lachnobacterium",0.815366672787361,1.18577983843071e-05,"undirected"
"gadX","Lachnoclostridium",0.772152934962825,6.63969600835923e-05,"undirected"
"Deinococcus-Thermus_u_g","Lachnospira",0.756695533016231,0.000112704689318122,"undirected"
"bla 1029 Branch","Megamonas",0.912987538841329,1.97337213236892e-08,"undirected"
"cpxA","Megamonas",0.752437140750155,0.000129525155478483,"undirected"
"mdfA","Megamonas",0.912987538841329,1.97337213236892e-08,"undirected"
"mdtA","Megamonas",0.91298753884133,1.97337213236892e-08,"undirected"
"mdtC","Megamonas",0.91298753884133,1.97337213236892e-08,"undirected"
"Clavibacter","Megamonas",0.91298753884133,1.97337213236892e-08,"undirected"
"mdtH","Methanosarcina",0.76109393699721,9.73354328503984e-05,"undirected"
"ermC","Microbacterium",0.995858967340755,0,"undirected"
"Actinobacteria_u_g","Microbacterium",0.995858967340754,0,"undirected"
"ermG","Micrococcaceae_u_g",1,0,"undirected"
"Caloramator","Mogibacterium",0.782307439056481,4.58598329549087e-05,"undirected"
"mdtP","Myxococcaceae_u_g",0.87888720608034,3.4037665730402e-07,"undirected"
"pbp2","Myxococcaceae_u_g",0.9002347663244,6.44235227387213e-08,"undirected"
"Enterobacteria phage mEp460","Myxococcaceae_u_g",0.826677688972549,7.01458951279932e-06,"undirected"
"Escherichia phage D108","Myxococcaceae_u_g",0.9002347663244,6.44235227387213e-08,"undirected"
"Escherichia virus phiV10","Myxococcaceae_u_g",0.9002347663244,6.44235227387213e-08,"undirected"
"Lactococcus phage Tuc2009","Myxococcaceae_u_g",0.9002347663244,6.44235227387213e-08,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Myxococcaceae_u_g",0.876641061909901,3.9818564268046e-07,"undirected"
"Dorea","Myxococcaceae_u_g",0.753163350142301,0.000126513126236016,"undirected"
"Erysipelotrichaceae_u_g","Myxococcaceae_u_g",0.828033548619391,6.5703512062143e-06,"undirected"
"Ferrimonas","Myxococcaceae_u_g",0.9002347663244,6.44235227387213e-08,"undirected"
"Hippea","Myxococcaceae_u_g",0.9002347663244,6.44235227387213e-08,"undirected"
"Collinsella","Ochrobactrum",0.771229017844601,6.86074112934421e-05,"undirected"
"evgA","Olsenella",0.793760836469987,2.94988285407527e-05,"undirected"
"ermC","Parvimonas",0.873693663198822,4.86985679781782e-07,"undirected"
"Actinobacteria_u_g","Parvimonas",0.873693663198822,4.86985679781782e-07,"undirected"
"Microbacterium","Parvimonas",0.885650130220587,2.08203451368405e-07,"undirected"
"Cytophaga","Pelosinus",0.818210110244379,1.04267966394289e-05,"undirected"
"bla 1029 Branch","Peptostreptococcus",0.808963103845935,1.57185884070987e-05,"undirected"
"mdfA","Peptostreptococcus",0.808963103845935,1.57185884070987e-05,"undirected"
"mdtA","Peptostreptococcus",0.808963103845935,1.57185884070987e-05,"undirected"
"mdtC","Peptostreptococcus",0.808963103845935,1.57185884070987e-05,"undirected"
"Clavibacter","Peptostreptococcus",0.808963103845935,1.57185884070987e-05,"undirected"
"pbp2","Porphyromonas",0.78283995773824,4.49545935645723e-05,"undirected"
"Escherichia phage D108","Porphyromonas",0.782839957738239,4.49545935645723e-05,"undirected"
"Escherichia virus phiV10","Porphyromonas",0.78283995773824,4.49545935645723e-05,"undirected"
"Lactococcus phage Tuc2009","Porphyromonas",0.78283995773824,4.49545935645723e-05,"undirected"
"Ferrimonas","Porphyromonas",0.78283995773824,4.49545935645723e-05,"undirected"
"Hippea","Porphyromonas",0.782839957738239,4.49545935645723e-05,"undirected"
"2024 Branch","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"mdtE","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Escherichia virus HK633","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Enterobacteria phage IME10","Propionibacteriaceae_u_g",0.968998464862789,2.24487095579207e-12,"undirected"
"Escherichia virus fiAA91ss","Propionibacteriaceae_u_g",0.77381468116562,6.25753677447882e-05,"undirected"
"Enterobacteria phage mEp043 c-1","Propionibacteriaceae_u_g",0.999547607773743,0,"undirected"
"Escherichia virus mEpX2","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Escherichia virus P2","Propionibacteriaceae_u_g",0.774843609262106,6.03053715535484e-05,"undirected"
"Escherichia virus Wphi","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Salmonella virus SPN3US","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Salmonella phage vB_SemP_Emek","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Salmonella virus HK620","Propionibacteriaceae_u_g",0.787390945766892,3.78267007612454e-05,"undirected"
"Bacillus","Propionibacteriaceae_u_g",0.786348121192484,3.93672792258215e-05,"undirected"
"Gordonia","Propionibacteriaceae_u_g",0.99999932840592,0,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Pseudobutyrivibrio",0.778434851549436,5.29291798603282e-05,"undirected"
"Dorea","Pseudobutyrivibrio",0.767911963801737,7.70738117803482e-05,"undirected"
"Erysipelotrichaceae_u_g","Pseudobutyrivibrio",0.820576118762744,9.3528398910081e-06,"undirected"
"Megamonas","Pseudoxanthomonas",0.95203370472127,1.07205355703854e-10,"undirected"
"cpxA","Rikenellaceae_u_g",0.930944932866651,2.63484212226217e-09,"undirected"
"emrA","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"mdtB","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"mdtF","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"mdtK","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"phoQ","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"tetD","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"Enterobacteria phage SfV","Rikenellaceae_u_g",0.751143893022809,0.000135041517291601,"undirected"
"Salmonella virus SJ46","Rikenellaceae_u_g",0.765510692787662,8.37501679082919e-05,"undirected"
"Shigella phage SfII","Rikenellaceae_u_g",0.782627022838448,4.53146982637431e-05,"undirected"
"bla 1029 Branch","Runella",1,0,"undirected"
"cpxA","Runella",0.837706394444532,4.05093583322191e-06,"undirected"
"mdfA","Runella",1,0,"undirected"
"mdtA","Runella",1,0,"undirected"
"mdtC","Runella",1,0,"undirected"
"Clavibacter","Runella",1,0,"undirected"
"Megamonas","Runella",0.912987538841329,1.97337213236892e-08,"undirected"
"Peptostreptococcus","Runella",0.808963103845935,1.57185884070987e-05,"undirected"
"ermC","Saccharomonospora",0.964216752601075,8.02224953133646e-12,"undirected"
"Actinobacteria_u_g","Saccharomonospora",0.964216752601075,8.02224953133646e-12,"undirected"
"Geobacillus","Saccharomonospora",0.767781911596229,7.74232883835602e-05,"undirected"
"Microbacterium","Saccharomonospora",0.956783452648544,4.26787494234304e-11,"undirected"
"Parvimonas","Saccharomonospora",0.874895239991314,4.48886466219989e-07,"undirected"
"aph6 Id","Shewanella",0.751223578864818,0.000134695886348846,"undirected"
"sat 2182 Branch","Shewanella",0.751223578864818,0.000134695886348846,"undirected"
"tetL-Ef","Shewanella",0.751223578864818,0.000134695886348846,"undirected"
"Candidatus Paracaedibacteraceae_u_g","Shewanella",0.751223578864818,0.000134695886348846,"undirected"
"ybtP","Shigella",0.818015842370412,1.05195500936794e-05,"undirected"
"emrA","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"emrK","Shigella",0.790257551708907,3.38570871885047e-05,"undirected"
"mdtB","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"mdtF","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"mdtK","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"phoQ","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"tetD","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"Enterobacteria phage SfV","Shigella",0.801187374013634,2.18339091917485e-05,"undirected"
"Escherichia virus pro483","Shigella",0.781193469187194,4.78044863270188e-05,"undirected"
"Salmonella virus SJ46","Shigella",0.791115209353445,3.27417393095608e-05,"undirected"
"Shigella phage SfII","Shigella",0.772909118493463,6.46337220051585e-05,"undirected"
"pbp2","Slackia",0.811937029233665,1.38080685405662e-05,"undirected"
"Escherichia phage D108","Slackia",0.811937029233665,1.38080685405662e-05,"undirected"
"Escherichia virus phiV10","Slackia",0.811937029233665,1.38080685405662e-05,"undirected"
"Lactococcus phage Tuc2009","Slackia",0.811937029233665,1.38080685405662e-05,"undirected"
"Erysipelotrichaceae_u_g","Slackia",0.846150132942942,2.58728084112647e-06,"undirected"
"Ferrimonas","Slackia",0.811937029233665,1.38080685405662e-05,"undirected"
"Hippea","Slackia",0.811937029233665,1.38080685405662e-05,"undirected"
"Caloramator","Sporolactobacillus",0.890522540609533,1.43310706413047e-07,"undirected"
"Mogibacterium","Sporolactobacillus",0.774567816774467,6.0906743664102e-05,"undirected"
"ant6 Ib","Staphylococcus",0.787071714961836,3.82926746711476e-05,"undirected"
"Seunavirus_u_s","Staphylococcus",1,0,"undirected"
"int","Succinatimonas",1,0,"undirected"
"lacY","Succinatimonas",1,0,"undirected"
"fyuA","Succinatimonas",1,0,"undirected"
"acrS","Succinatimonas",0.815914339754072,1.15696381799424e-05,"undirected"
"bla 1030 Branch","Succinatimonas",0.772131809520751,6.64468084350389e-05,"undirected"
"emrE","Succinatimonas",1,0,"undirected"
"marA","Succinatimonas",1,0,"undirected"
"mdtD","Succinatimonas",1,0,"undirected"
"sugE","Succinatimonas",1,0,"undirected"
"Vequintavirus_u_s","Succinatimonas",1,0,"undirected"
"Mycobacterium phage Enkosi","Succinatimonas",1,0,"undirected"
"pbp2","Thermaerobacter",0.795091680074679,2.79752932565991e-05,"undirected"
"Escherichia phage D108","Thermaerobacter",0.795091680074679,2.79752932565991e-05,"undirected"
"Escherichia virus phiV10","Thermaerobacter",0.795091680074679,2.79752932565991e-05,"undirected"
"Lactococcus phage Tuc2009","Thermaerobacter",0.795091680074679,2.79752932565991e-05,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Thermaerobacter",0.752625229077768,0.000128739196899375,"undirected"
"Ferrimonas","Thermaerobacter",0.795091680074679,2.79752932565991e-05,"undirected"
"Hippea","Thermaerobacter",0.795091680074679,2.79752932565991e-05,"undirected"
"Microvirga","Thermaerobacter",0.977921675951556,1.09245945623115e-13,"undirected"
"Micromonospora","Thermoactinomyces",0.78100824299978,4.81346361447255e-05,"undirected"
"ermG","Thermoanaerobacterales_u_g",1,0,"undirected"
"Micrococcaceae_u_g","Thermoanaerobacterales_u_g",1,0,"undirected"
"Saccharopolyspora","Thermobifida",0.828404246096303,6.45323970349665e-06,"undirected"
"Enterobacteria phage IME10","Thermobispora",0.856536201724063,1.43534133667522e-06,"undirected"
"Enterobacteria phage mEp043 c-1","Thermobispora",0.913528701838673,1.86939681512399e-08,"undirected"
"Bacillus","Thermobispora",0.777592186022534,5.45861173115725e-05,"undirected"
"Gordonia","Thermobispora",0.910930993692837,2.41644975140787e-08,"undirected"
"Micromonospora","Thermobispora",0.882873726032766,2.5567939632154e-07,"undirected"
"Propionibacteriaceae_u_g","Thermobispora",0.911043261459874,2.39017801106911e-08,"undirected"
"mdtP","Turicibacter",0.751699224694065,0.000132648550285497,"undirected"
"Enterobacteria phage mEp460","Turicibacter",0.884563649072086,2.2577005465152e-07,"undirected"
"evgA","Tyzzerella",0.861478679814699,1.0669185308565e-06,"undirected"
"crp","Ureaplasma",0.763224355274406,9.05633418288865e-05,"undirected"
"2024 Branch","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"mdtE","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"Escherichia virus HK633","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"Enterobacteria phage IME10","Ureibacillus",0.805431861337023,1.82811979163588e-05,"undirected"
"Escherichia virus fiAA91ss","Ureibacillus",0.802874188913675,2.03563328169398e-05,"undirected"
"Enterobacteria phage mEp043 c-1","Ureibacillus",0.766561048313718,8.07710420753782e-05,"undirected"
"Escherichia virus mEpX2","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"Escherichia virus P2","Ureibacillus",0.805852815074053,1.7957862924689e-05,"undirected"
"Escherichia virus Wphi","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"Salmonella virus SPN3US","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"Salmonella phage vB_SemP_Emek","Ureibacillus",0.825733508431561,7.33916062944928e-06,"undirected"
"Salmonella virus HK620","Ureibacillus",0.82573350843156,7.33916062944928e-06,"undirected"
"Bacillus","Ureibacillus",0.916426114882991,1.39054550096773e-08,"undirected"
"Gordonia","Ureibacillus",0.777738419706384,5.42954118507577e-05,"undirected"
"Propionibacteriaceae_u_g","Ureibacillus",0.777337242069971,5.50961431731167e-05,"undirected"
"Thermobispora","Ureibacillus",0.792065605559389,3.15430146189399e-05,"undirected"
"aph6 Id","Veillonellaceae_u_g",1,0,"undirected"
"sat 2182 Branch","Veillonellaceae_u_g",1,0,"undirected"
"tetL-Ef","Veillonellaceae_u_g",1,0,"undirected"
"Salmonella virus FSLSP004","Veillonellaceae_u_g",0.994713685461443,0,"undirected"
"Candidatus Paracaedibacteraceae_u_g","Veillonellaceae_u_g",1,0,"undirected"
"Shewanella","Veillonellaceae_u_g",0.751223578864818,0.000134695886348846,"undirected"
