"Label","Target","Correlation","p","Type"
"Salmonella virus SP31","Thermoactinomyces",0.992746064447105,0,"undirected"
"Alphaproteobacteria_u_g","Thermoactinomyces",0.818755243214918,1.0170303881285e-05,"undirected"
"Aminobacter","Thermoactinomyces",0.992746064447105,0,"undirected"
"Anaerotruncus","Thermoactinomyces",0.992746064447105,0,"undirected"
"Atopobium","Thermoactinomyces",0.908668072461585,3.00307347878004e-08,"undirected"
"Bacillus","Thermoactinomyces",0.995323443089398,0,"undirected"
"Bacteroidales_u_g","Thermoactinomyces",0.764432769874739,8.69052690728456e-05,"undirected"
"Cardiobacterium","Thermoactinomyces",0.788087063093079,3.68275464299739e-05,"undirected"
"Cetobacterium","Thermoactinomyces",0.992746064447105,0,"undirected"
"Collinsella","Thermoactinomyces",0.989641439626113,0,"undirected"
"Coprococcus","Thermoactinomyces",0.992746064447105,0,"undirected"
"Cytophaga","Thermoactinomyces",0.992746064447105,0,"undirected"
"Deinococcus-Thermus_u_g","Thermoactinomyces",0.992746064447105,0,"undirected"
"Desulfobulbus","Thermoactinomyces",0.753204742055214,0.000126343274901686,"undirected"
"Geobacillus","Thermoactinomyces",0.992746064447105,0,"undirected"
"Helcococcus","Thermoactinomyces",0.972306012579058,8.23119350457091e-13,"undirected"
"Kandleria","Thermoactinomyces",0.992746064447105,0,"undirected"
"Laceyella","Thermoactinomyces",0.992746064447105,0,"undirected"
"Lachnobacterium","Thermoactinomyces",0.915670088263712,1.50369539042572e-08,"undirected"
"Micrococcaceae_u_g","Thermoactinomyces",0.967490496381791,3.42348371873413e-12,"undirected"
"Micromonospora","Thermoactinomyces",0.992746064447105,0,"undirected"
"Microvirga","Thermoactinomyces",0.992746064447105,0,"undirected"
"Ochrobactrum","Thermoactinomyces",0.992746064447105,0,"undirected"
"Pelosinus","Thermoactinomyces",0.946096415095479,2.99823277316591e-10,"undirected"
"Saccharopolyspora","Thermoactinomyces",0.87428990581681,4.67740489451529e-07,"undirected"
"Shuttleworthia","Thermoactinomyces",0.992746064447105,0,"undirected"
"Sphaerobacteraceae_u_g","Thermoactinomyces",0.992746064447105,0,"undirected"
"Staphylococcus","Thermoactinomyces",0.862341561711021,1.01190158563469e-06,"undirected"
"traF","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"blaAmpC","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"mefA","Thermobifida",0.760472471338144,9.93910865854097e-05,"undirected"
"Escherichia virus fiAA91ss","Thermobifida",0.752587886449116,0.000128894912944766,"undirected"
"Salmonella virus SP31","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Alphaproteobacteria_u_g","Thermobifida",0.784406838272794,4.23798720303736e-05,"undirected"
"Aminobacter","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Anaerotruncus","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Bacillus","Thermobifida",0.826311255196132,7.13904098548213e-06,"undirected"
"Cetobacterium","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Collinsella","Thermobifida",0.842034002966438,3.2296988421443e-06,"undirected"
"Coprococcus","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Cytophaga","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Deinococcus-Thermus_u_g","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Geobacillus","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Helcococcus","Thermobifida",0.821646092012858,8.89962151950918e-06,"undirected"
"Kandleria","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Laceyella","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Micrococcaceae_u_g","Thermobifida",0.811535752219642,1.40534752803845e-05,"undirected"
"Micromonospora","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Microvirga","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Ochrobactrum","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Pelosinus","Thermobifida",0.893822318146528,1.10168275391231e-07,"undirected"
"Saccharopolyspora","Thermobifida",0.81746668953356,1.07856295108455e-05,"undirected"
"Shuttleworthia","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Sphaerobacteraceae_u_g","Thermobifida",0.798315004995239,2.45641761769111e-05,"undirected"
"Staphylococcus","Thermobifida",0.78072335606326,4.86462616509087e-05,"undirected"
"Thermoactinomyces","Thermobifida",0.809799047086674,1.51597222528554e-05,"undirected"
"traF","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"blaAmpC","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"lnuC","Thermobispora",0.81992891342396,9.63660278752165e-06,"undirected"
"Escherichia virus fiAA91ss","Thermobispora",0.766458630635157,8.10574597149838e-05,"undirected"
"Escherichia virus Wphi","Thermobispora",0.819213903228859,9.95876006104623e-06,"undirected"
"Salmonella virus SP31","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Aminobacter","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Anaerotruncus","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Bacillus","Thermobispora",0.829135274808992,6.22760150648105e-06,"undirected"
"Cetobacterium","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Collinsella","Thermobispora",0.827727904008849,6.66829697548721e-06,"undirected"
"Coprococcus","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Cytophaga","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Deinococcus-Thermus_u_g","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Geobacillus","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Helcococcus","Thermobispora",0.787742262080023,3.73195604799204e-05,"undirected"
"Kandleria","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Laceyella","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Micrococcaceae_u_g","Thermobispora",0.78022932126686,4.9544619140196e-05,"undirected"
"Micromonospora","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Microvirga","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Ochrobactrum","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Pelosinus","Thermobispora",0.798757307163684,2.412544286301e-05,"undirected"
"Shuttleworthia","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Sphaerobacteraceae_u_g","Thermobispora",0.812089331289419,1.37159040043411e-05,"undirected"
"Thermoactinomyces","Thermobispora",0.856773203568495,1.41542459486388e-06,"undirected"
"Thermobifida","Thermobispora",0.752780889620274,0.00012809184106799,"undirected"
"mefA","Treponema",0.763894264490816,8.85194044588644e-05,"undirected"
"tetAP","Tyzzerella",0.779874866941854,5.01979453728651e-05,"undirected"
"traF","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"blaAmpC","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"lnuC","Ureibacillus",0.807050159503923,1.70651218951434e-05,"undirected"
"Escherichia virus fiAA91ss","Ureibacillus",0.80871253106386,1.58895488557853e-05,"undirected"
"Salmonella virus SP31","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Aminobacter","Ureibacillus",0.85917803778389,1.22658311552115e-06,"undirected"
"Anaerotruncus","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Atopobium","Ureibacillus",0.773329155306352,6.36718358619781e-05,"undirected"
"Bacillus","Ureibacillus",0.885584792272849,2.09224907843364e-07,"undirected"
"Cetobacterium","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Collinsella","Ureibacillus",0.892512704852463,1.22413389203047e-07,"undirected"
"Coprococcus","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Cytophaga","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Deinococcus-Thermus_u_g","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Geobacillus","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Helcococcus","Ureibacillus",0.85879447315521,1.25513884907669e-06,"undirected"
"Kandleria","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Laceyella","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Lachnobacterium","Ureibacillus",0.778455910914453,5.28883325430218e-05,"undirected"
"Micrococcaceae_u_g","Ureibacillus",0.855804616866947,1.49837356966387e-06,"undirected"
"Micromonospora","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Microvirga","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Ochrobactrum","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Pelosinus","Ureibacillus",0.911543790287128,2.2760828555235e-08,"undirected"
"Saccharopolyspora","Ureibacillus",0.750764186467556,0.0001366989322511,"undirected"
"Shuttleworthia","Ureibacillus",0.859178037783889,1.22658311552115e-06,"undirected"
"Sphaerobacteraceae_u_g","Ureibacillus",0.85917803778389,1.22658311552115e-06,"undirected"
"Thermoactinomyces","Ureibacillus",0.889331151139211,1.57265256595096e-07,"undirected"
"Thermobifida","Ureibacillus",0.919564386704514,9.96931381891386e-09,"undirected"
"Thermobispora","Ureibacillus",0.936999333696048,1.17987086767357e-09,"undirected"
