"Label","Target","Correlation","p","Type"
"Anaerococcus","Sporolactobacillus",1,0,"undirected"
"Microvirga","Sporolactobacillus",0.755645730417651,0.000116666467500304,"undirected"
"pmrF","Staphylococcus",0.963059175392734,1.0639045200378e-11,"undirected"
"Escherichia virus pro147","Staphylococcus",0.963059175392734,1.0639045200378e-11,"undirected"
"Atopobium","Staphylococcus",0.763609613761537,8.93829931361001e-05,"undirected"
"Cutibacterium","Staphylococcus",0.963059175392734,1.0639045200378e-11,"undirected"
"Propionibacteriaceae_u_g","Staphylococcus",0.963059175392734,1.0639045200378e-11,"undirected"
"Plasmid 38606113","Succinatimonas",0.909794005253826,2.69718287704279e-08,"undirected"
"crp","Succinatimonas",0.820506502156225,9.38301026875976e-06,"undirected"
"mdtH","Succinatimonas",0.909794005253826,2.69718287704279e-08,"undirected"
"Enterobacteria phage P4","Succinatimonas",0.805595247832362,1.81551066580354e-05,"undirected"
"Enterobacteria phage SfI","Succinatimonas",0.837860529780266,4.01883130995984e-06,"undirected"
"Enterobacteria phage SfV","Succinatimonas",0.858579035804259,1.27143117523154e-06,"undirected"
"Escherichia phage TL-2011b","Succinatimonas",0.805379591171631,1.8321696556578e-05,"undirected"
"Escherichia virus phiV10","Succinatimonas",0.909794005253826,2.69718287704279e-08,"undirected"
"Shigella phage SfII","Succinatimonas",0.909794005253826,2.69718287704279e-08,"undirected"
"Stx2-converting phage 1717","Succinatimonas",0.910039808106252,2.63417376800135e-08,"undirected"
"Anaerococcus","Succinatimonas",0.909794005253826,2.69718287704279e-08,"undirected"
"Desulfomicrobium","Succinatimonas",0.779828776486049,5.02834422242415e-05,"undirected"
"Sporolactobacillus","Succinatimonas",0.909794005253826,2.69718287704279e-08,"undirected"
"blaCMY 27","Succinivibrio",0.851411431297138,1.93025203953923e-06,"undirected"
"Collinsella","Succinivibrio",0.785882878073547,4.00718779776099e-05,"undirected"
"Paeniclostridium","Succinivibrio",0.851411431297138,1.93025203953923e-06,"undirected"
"Deinococcus-Thermus_u_g","Thermoactinomyces",0.988362244144514,4.44089209850063e-16,"undirected"
"Gordonia","Thermoactinomyces",0.988362244144514,4.44089209850063e-16,"undirected"
"Methylobacterium","Thermoactinomyces",0.988362244144514,4.44089209850063e-16,"undirected"
"Micrococcaceae_u_g","Thermoactinomyces",0.753607597549001,0.000124700354168006,"undirected"
"Micromonospora","Thermoactinomyces",0.988362244144514,4.44089209850063e-16,"undirected"
"Myxococcaceae_u_g","Thermoactinomyces",0.988362244144514,4.44089209850063e-16,"undirected"
"Cetobacterium","Thermoanaerobacterales_u_g",0.969649732316378,1.85895743243236e-12,"undirected"
"Halorubrum","Thermoanaerobacterales_u_g",0.969649732316378,1.85895743243236e-12,"undirected"
"Deinococcus-Thermus_u_g","Thermobispora",1,0,"undirected"
"Gordonia","Thermobispora",1,0,"undirected"
"Methylobacterium","Thermobispora",1,0,"undirected"
"Micrococcaceae_u_g","Thermobispora",0.75985010454084,0.000101486997241995,"undirected"
"Micromonospora","Thermobispora",1,0,"undirected"
"Myxococcaceae_u_g","Thermobispora",1,0,"undirected"
"Thermoactinomyces","Thermobispora",0.988362244144514,4.44089209850063e-16,"undirected"
"tnp","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"acrE","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"mdtO","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"pbp4","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"Escherichia virus If1","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"Escherichia virus fiAA91ss","Turicibacter",0.778360530069163,5.30735533024185e-05,"undirected"
"Seunavirus_u_s","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"Olsenella","Turicibacter",0.885764183918563,2.06430878613162e-07,"undirected"
"Slackia","Turicibacter",0.791054970715247,3.28190265821426e-05,"undirected"
"Plasmid 38606113","Tyzzerella",0.83211069067021,5.37847667025915e-06,"undirected"
"mdtH","Tyzzerella",0.83211069067021,5.37847667025915e-06,"undirected"
"Enterobacteria phage SfI","Tyzzerella",0.877095186983837,3.85849800110805e-07,"undirected"
"Enterobacteria phage SfV","Tyzzerella",0.77039266476131,7.06627190860676e-05,"undirected"
"Escherichia virus phiV10","Tyzzerella",0.83211069067021,5.37847667025915e-06,"undirected"
"Shigella phage SfII","Tyzzerella",0.83211069067021,5.37847667025915e-06,"undirected"
"Anaerococcus","Tyzzerella",0.83211069067021,5.37847667025915e-06,"undirected"
"Sporolactobacillus","Tyzzerella",0.83211069067021,5.37847667025915e-06,"undirected"
"Succinatimonas","Tyzzerella",0.824148510634405,7.91341964268e-06,"undirected"
"transposon 46242809","Ureaplasma",0.979037632795043,6.88338275267597e-14,"undirected"
"blaCMY 27","Ureaplasma",0.777565452249502,5.4639407576218e-05,"undirected"
"Holospora","Ureaplasma",0.800707961290989,2.22704335361978e-05,"undirected"
"Paeniclostridium","Ureaplasma",0.777565452249502,5.4639407576218e-05,"undirected"
"Bacillus","Ureibacillus",0.761320084491854,9.65965156363158e-05,"undirected"
"Thermobifida","Ureibacillus",0.793357110786788,2.99749636312185e-05,"undirected"
"Imtechella","Yersinia",1,0,"undirected"
