Id,Label,timeset,abundance,type,class,gene,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
177,Thermobispora,,32.85,Taxa,Actinobacteria_u_f,Thermobispora,45,33.315485,6,0.447977,0.571075,698.774941,0.138965,0.138965,8,0.009399,0,0.728283,721,0.882437
30,tolC,,809.96,ARG,MDR,tolC,11,9.320215,8,0.285978,0.340453,16.717362,0.000319,0.000319,2,0.005511,0,0.909091,50,0.010766
88,traA,,1437.47,MGE,Plasmid,traA,3,2.121422,7,0.300971,0.344147,0.758926,0.003596,0.003596,6,0.002193,0,0.666667,2,0.023302
71,traF,,934.06,MGE,Plasmid,traF,45,39.337093,6,0.454545,0.576452,34.207426,0.156433,0.156433,8,0.008128,0,0.915152,906,0.988995
72,transposon 46242809,,1293.23,MGE,Transposon,transposon 46242809,6,4.256208,8,0.249597,0.29712,131.407927,0.000015,0.000015,9,0.004859,0,0.333333,5,0.00312
80,Transposon 807609,,551.01,MGE,Transposon,Transposon 807609,9,6.717821,6,0.3125,0.367849,47.309677,0.003707,0.003707,3,0.004437,0,0.638889,23,0.027425
280,Treponema,,147.28,Taxa,Spirochaetaceae,Treponema,9,5.113806,5,0.378973,0.42957,107.972477,0.021961,0.021961,1,0.002873,0,0.5,18,0.141016
214,Turicibacter,,723.3,Taxa,Erysipelotrichaceae,Turicibacter,2,1.331082,7,0.226608,0.248725,0,0.000008,0.000008,3,0.003065,0,1,1,0.000845
234,Tyzzerella,,38.8,Taxa,Lachnospiraceae,Tyzzerella,6,3.88341,7,0.331906,0.380599,51.574461,0.003653,0.003653,1,0.003142,0,0.333333,5,0.025223
243,Ureaplasma,,13.17,Taxa,Mycoplasmataceae,Ureaplasma,4,2.08964,8,0.263158,0.294862,0,0.00036,0.00036,9,0.002658,0,1,6,0.004643
261,Ureibacillus,,40.31,Taxa,Planococcaceae,Ureibacillus,45,34.742257,6,0.449275,0.572151,205.067995,0.148036,0.148036,8,0.008647,0,0.821212,813,0.937263
1,2024 Branch,,0,ARG,Aminoglycoside,2024 Branch,0,0,0,0,0,0,0,0,10,0.000834,2,0,0,0
7,cfxA2,,0,ARG,Beta-lactam,cfxA2,0,0,0,0,0,0,0,0,11,0.000834,3,0,0,0
8,cfxA3,,0,ARG,Beta-lactam,cfxA3,0,0,0,0,0,0,0,0,12,0.000834,4,0,0,0
11,pbp4,,0,ARG,Beta-lactam,pbp4,0,0,0,0,0,0,0,0,13,0.000834,5,0,0,0
12,bla 1029 Branch,,0,ARG,Beta-lactam,bla 1029 Branch,0,0,0,0,0,0,0,0,14,0.000834,6,0,0,0
13,bla 1030 Branch,,0,ARG,Beta-lactam,bla 1030 Branch,0,0,0,0,0,0,0,0,15,0.000834,7,0,0,0
16,blaAmpH,,0,ARG,Beta-lactam,blaAmpH,0,0,0,0,0,0,0,0,16,0.000834,8,0,0,0
17,blaCMY 111,,0,ARG,Beta-lactam,blaCMY 111,0,0,0,0,0,0,0,0,17,0.000834,9,0,0,0
18,blaCMY 27,,0,ARG,Beta-lactam,blaCMY 27,0,0,0,0,0,0,0,0,18,0.000834,10,0,0,0
19,blaCMY 32,,0,ARG,Beta-lactam,blaCMY 32,0,0,0,0,0,0,0,0,19,0.000834,11,0,0,0
21,evgA,,0,ARG,MDR,evgA,0,0,0,0,0,0,0,0,20,0.000834,12,0,0,0
22,H NS,,0,ARG,MDR,H NS,0,0,0,0,0,0,0,0,21,0.000834,13,0,0,0
23,acrF,,0,ARG,MDR,acrF,0,0,0,0,0,0,0,0,22,0.000834,14,0,0,0
24,pmrA,,0,ARG,Polymyxin,pmrA,0,0,0,0,0,0,0,0,23,0.000834,15,0,0,0
26,pmrC,,0,ARG,Polymyxin,pmrC,0,0,0,0,0,0,0,0,24,0.000834,16,0,0,0
27,pmrE,,0,ARG,Polymyxin,pmrE,0,0,0,0,0,0,0,0,25,0.000834,17,0,0,0
28,pmrF,,0,ARG,Polymyxin,pmrF,0,0,0,0,0,0,0,0,26,0.000834,18,0,0,0
29,ermC,,0,ARG,Macrolide,ermC,0,0,0,0,0,0,0,0,27,0.000834,19,0,0,0
31,acrD,,0,ARG,MDR,acrD,0,0,0,0,0,0,0,0,28,0.000834,20,0,0,0
34,mdtB,,0,ARG,MDR,mdtB,0,0,0,0,0,0,0,0,29,0.000834,21,0,0,0
35,mdtC,,0,ARG,MDR,mdtC,0,0,0,0,0,0,0,0,30,0.000834,22,0,0,0
36,mdtD,,0,ARG,MDR,mdtD,0,0,0,0,0,0,0,0,31,0.000834,23,0,0,0
39,mdtN,,0,ARG,MDR,mdtN,0,0,0,0,0,0,0,0,32,0.000834,24,0,0,0
40,mdtO,,0,ARG,MDR,mdtO,0,0,0,0,0,0,0,0,33,0.000834,25,0,0,0
42,mdtH,,0,ARG,MDR,mdtH,0,0,0,0,0,0,0,0,34,0.000834,26,0,0,0
44,mdtM,,0,ARG,MDR,mdtM,0,0,0,0,0,0,0,0,35,0.000834,27,0,0,0
45,gadX,,0,ARG,MDR,gadX,0,0,0,0,0,0,0,0,36,0.000834,28,0,0,0
46,mdfA,,0,ARG,MDR,mdfA,0,0,0,0,0,0,0,0,37,0.000834,29,0,0,0
47,emrE,,0,ARG,MDR,emrE,0,0,0,0,0,0,0,0,38,0.000834,30,0,0,0
48,emrY,,0,ARG,MDR,emrY,0,0,0,0,0,0,0,0,39,0.000834,31,0,0,0
49,mdtK,,0,ARG,MDR,mdtK,0,0,0,0,0,0,0,0,40,0.000834,32,0,0,0
50,acrE,,0,ARG,MDR,acrE,0,0,0,0,0,0,0,0,41,0.000834,33,0,0,0
53,arnA,,0,ARG,Polymyxin,arnA,0,0,0,0,0,0,0,0,42,0.000834,34,0,0,0
54,cpxR,,0,ARG,MDR,cpxR,0,0,0,0,0,0,0,0,43,0.000834,35,0,0,0
56,acrS,,0,ARG,MDR,acrS,0,0,0,0,0,0,0,0,44,0.000834,36,0,0,0
57,phoP,,0,ARG,MDR,phoP,0,0,0,0,0,0,0,0,45,0.000834,37,0,0,0
60,evgS,,0,ARG,MDR,evgS,0,0,0,0,0,0,0,0,46,0.000834,38,0,0,0
61,phoQ,,0,ARG,MDR,phoQ,0,0,0,0,0,0,0,0,47,0.000834,39,0,0,0
63,tetL,,0,ARG,Tetracycline,tetL,0,0,0,0,0,0,0,0,48,0.000834,40,0,0,0
65,emrB,,0,ARG,MDR,emrB,0,0,0,0,0,0,0,0,49,0.000834,41,0,0,0
67,88 Branch,,0,Virulence,Unknown,88 Branch,0,0,0,0,0,0,0,0,50,0.000834,42,0,0,0
70,traE,,0,MGE,Plasmid,traE,0,0,0,0,0,0,0,0,51,0.000834,43,0,0,0
73,transposon 46242811,,0,MGE,Transposon,transposon 46242811,0,0,0,0,0,0,0,0,52,0.000834,44,0,0,0
75,colA,,0,Virulence,Collagenase,colA,0,0,0,0,0,0,0,0,53,0.000834,45,0,0,0
76,pfoA,,0,Virulence,Citolysis,pfoA,0,0,0,0,0,0,0,0,54,0.000834,46,0,0,0
79,aadE,,0,ARG,Aminoglycoside,aadE,0,0,0,0,0,0,0,0,55,0.000834,47,0,0,0
81,astA,,0,Virulence,N-succinyltransferase,astA,0,0,0,0,0,0,0,0,56,0.000834,48,0,0,0
82,blc,,0,ARG,Beta-lactam,blc,0,0,0,0,0,0,0,0,57,0.000834,49,0,0,0
83,cmy-13,,0,ARG,Beta-lactam,cmy-13,0,0,0,0,0,0,0,0,58,0.000834,50,0,0,0
84,lacY,,0,Virulence,Beta-galactosides,lacY,0,0,0,0,0,0,0,0,59,0.000834,51,0,0,0
85,lpfA,,0,Virulence,Fimbrial major protein,lpfA,0,0,0,0,0,0,0,0,60,0.000834,52,0,0,0
89,yddA,,0,Virulence,Inner membrane ABC transporter,yddA,0,0,0,0,0,0,0,0,61,0.000834,53,0,0,0
90,blc 3334641,,0,ARG,Beta-lactam,blc 3334641,0,0,0,0,0,0,0,0,62,0.000834,54,0,0,0
94,Plasmid 4775492,,0,MGE,Plasmid,Plasmid 4775492,0,0,0,0,0,0,0,0,63,0.000834,55,0,0,0
95,tnp,,0,MGE,Transposon,tnp,0,0,0,0,0,0,0,0,64,0.000834,56,0,0,0
98,tetA,,0,ARG,Tetracycline,tetA,0,0,0,0,0,0,0,0,65,0.000834,57,0,0,0
99,fyuA,,0,Virulence,Biofilm,fyuA,0,0,0,0,0,0,0,0,66,0.000834,58,0,0,0
100,ybtP,,0,Virulence,Siderophore,ybtP,0,0,0,0,0,0,0,0,67,0.000834,59,0,0,0
101,Cronobacter phage vB_CsaP_GAP52,,0,Phage,Podoviridae,Cronobacter phage vB_CsaP_GAP52,0,0,0,0,0,0,0,0,68,0.000834,60,0,0,0
102,Karamvirus_u_s,,0,Phage,Myoviridae,Karamvirus_u_s,0,0,0,0,0,0,0,0,69,0.000834,61,0,0,0
103,Escherichia virus CC31,,0,Phage,Myoviridae,Escherichia virus CC31,0,0,0,0,0,0,0,0,70,0.000834,62,0,0,0
105,Escherichia virus HK106,,0,Phage,Siphoviridae,Escherichia virus HK106,0,0,0,0,0,0,0,0,71,0.000834,63,0,0,0
108,Escherichia virus HK629,,0,Phage,Siphoviridae,Escherichia virus HK629,0,0,0,0,0,0,0,0,72,0.000834,64,0,0,0
109,Escherichia virus HK633,,0,Phage,Siphoviridae,Escherichia virus HK633,0,0,0,0,0,0,0,0,73,0.000834,65,0,0,0
110,Enterobacteria phage IME10,,0,Phage,Podoviridae,Enterobacteria phage IME10,0,0,0,0,0,0,0,0,74,0.000834,66,0,0,0
111,Escherichia virus If1,,0,Phage,Inoviridae,Escherichia virus If1,0,0,0,0,0,0,0,0,75,0.000834,67,0,0,0
116,Enterobacteria phage VT2phi_272,,0,Phage,Podoviridae,Enterobacteria phage VT2phi_272,0,0,0,0,0,0,0,0,76,0.000834,68,0,0,0
120,Enterobacteria phage mEp043 c-1,,0,Phage,Siphoviridae,Enterobacteria phage mEp043 c-1,0,0,0,0,0,0,0,0,77,0.000834,69,0,0,0
121,Enterobacteria phage mEp235,,0,Phage,Siphoviridae,Enterobacteria phage mEp235,0,0,0,0,0,0,0,0,78,0.000834,70,0,0,0
122,Enterobacteria phage mEp237,,0,Phage,Siphoviridae,Enterobacteria phage mEp237,0,0,0,0,0,0,0,0,79,0.000834,71,0,0,0
124,Escherichia virus mEpX1,,0,Phage,Siphoviridae,Escherichia virus mEpX1,0,0,0,0,0,0,0,0,80,0.000834,72,0,0,0
125,Escherichia virus mEpX2,,0,Phage,Siphoviridae,Escherichia virus mEpX2,0,0,0,0,0,0,0,0,81,0.000834,73,0,0,0
126,Enterobacteria phage vB_EcoP_ACG-C91,,0,Phage,Autographiviridae,Enterobacteria phage vB_EcoP_ACG-C91,0,0,0,0,0,0,0,0,82,0.000834,74,0,0,0
127,Enterobacterial phage mEp213,,0,Phage,Siphoviridae,Enterobacterial phage mEp213,0,0,0,0,0,0,0,0,83,0.000834,75,0,0,0
128,Vequintavirus_u_s,,0,Phage,Myoviridae,Vequintavirus_u_s,0,0,0,0,0,0,0,0,84,0.000834,76,0,0,0
129,Escherichia virus Cajan,,0,Phage,Siphoviridae,Escherichia virus Cajan,0,0,0,0,0,0,0,0,85,0.000834,77,0,0,0
130,Escherichia phage D108,,0,Phage,Myoviridae,Escherichia phage D108,0,0,0,0,0,0,0,0,86,0.000834,78,0,0,0
131,Escherichia virus FFH2,,0,Phage,Myoviridae,Escherichia virus FFH2,0,0,0,0,0,0,0,0,87,0.000834,79,0,0,0
132,Escherichia virus Min27,,0,Phage,Podoviridae,Escherichia virus Min27,0,0,0,0,0,0,0,0,88,0.000834,80,0,0,0
133,Escherichia virus Seurat,,0,Phage,Siphoviridae,Escherichia virus Seurat,0,0,0,0,0,0,0,0,89,0.000834,81,0,0,0
135,Escherichia virus phiV10,,0,Phage,Podoviridae,Escherichia virus phiV10,0,0,0,0,0,0,0,0,90,0.000834,82,0,0,0
138,Escherichia phage slur01,,0,Phage,Siphoviridae,Escherichia phage slur01,0,0,0,0,0,0,0,0,91,0.000834,83,0,0,0
139,Escherichia virus 24B,,0,Phage,Podoviridae,Escherichia virus 24B,0,0,0,0,0,0,0,0,92,0.000834,84,0,0,0
140,Escherichia virus 186,,0,Phage,Myoviridae,Escherichia virus 186,0,0,0,0,0,0,0,0,93,0.000834,85,0,0,0
141,Escherichia virus HK022,,0,Phage,Siphoviridae,Escherichia virus HK022,0,0,0,0,0,0,0,0,94,0.000834,86,0,0,0
142,Escherichia virus HK97,,0,Phage,Siphoviridae,Escherichia virus HK97,0,0,0,0,0,0,0,0,95,0.000834,87,0,0,0
143,Escherichia virus K1-5,,0,Phage,Autographiviridae,Escherichia virus K1-5,0,0,0,0,0,0,0,0,96,0.000834,88,0,0,0
144,Escherichia virus K1E,,0,Phage,Autographiviridae,Escherichia virus K1E,0,0,0,0,0,0,0,0,97,0.000834,89,0,0,0
147,Lactobacillus phage LfeSau,,0,Phage,Siphoviridae,Lactobacillus phage LfeSau,0,0,0,0,0,0,0,0,98,0.000834,90,0,0,0
148,Lactobacillus phage Lrm1,,0,Phage,Siphoviridae,Lactobacillus phage Lrm1,0,0,0,0,0,0,0,0,99,0.000834,91,0,0,0
151,Lactococcus phage Tuc2009,,0,Phage,Siphoviridae,Lactococcus phage Tuc2009,0,0,0,0,0,0,0,0,100,0.000834,92,0,0,0
152,Mycobacterium phage Enkosi,,0,Phage,Siphoviridae,Mycobacterium phage Enkosi,0,0,0,0,0,0,0,0,101,0.000834,93,0,0,0
153,Seunavirus_u_s,,0,Phage,Myoviridae,Seunavirus_u_s,0,0,0,0,0,0,0,0,102,0.000834,94,0,0,0
154,Salmonella phage BP12B,,0,Phage,Autographiviridae,Salmonella phage BP12B,0,0,0,0,0,0,0,0,103,0.000834,95,0,0,0
158,Salmonella phage SEN1,,0,Phage,Myoviridae,Salmonella phage SEN1,0,0,0,0,0,0,0,0,104,0.000834,96,0,0,0
160,Salmonella virus SPN3US,,0,Phage,Myoviridae,Salmonella virus SPN3US,0,0,0,0,0,0,0,0,105,0.000834,97,0,0,0
161,Salmonella phage g341c,,0,Phage,Podoviridae,Salmonella phage g341c,0,0,0,0,0,0,0,0,106,0.000834,98,0,0,0
164,Salmonella virus PsP3,,0,Phage,Myoviridae,Salmonella virus PsP3,0,0,0,0,0,0,0,0,107,0.000834,99,0,0,0
165,Shigella phage SfII,,0,Phage,Myoviridae,Shigella phage SfII,0,0,0,0,0,0,0,0,108,0.000834,100,0,0,0
169,Streptococcus phage 20617,,0,Phage,Siphoviridae,Streptococcus phage 20617,0,0,0,0,0,0,0,0,109,0.000834,101,0,0,0
171,Stx2-converting phage 86,,0,Phage,Podoviridae,Stx2-converting phage 86,0,0,0,0,0,0,0,0,110,0.000834,102,0,0,0
173,Candidatus Phytoplasma,,0,Taxa,Acholeplasmataceae,Candidatus Phytoplasma,0,0,0,0,0,0,0,0,111,0.000834,103,0,0,0
174,Succiniclasticum,,0,Taxa,Acidaminococcaceae,Succiniclasticum,0,0,0,0,0,0,0,0,112,0.000834,104,0,0,0
178,Taylorella,,0,Taxa,Alcaligenaceae,Taylorella,0,0,0,0,0,0,0,0,113,0.000834,105,0,0,0
189,Campylobacter,,1.64,Taxa,Campylobacteraceae,Campylobacter,0,0,0,0,0,0,0,0,114,0.000834,106,0,0,0
190,Candidatus Paracaedibacteraceae_u_g,,0,Taxa,Candidatus Paracaedibacteraceae,Candidatus Paracaedibacteraceae_u_g,0,0,0,0,0,0,0,0,115,0.000834,107,0,0,0
202,Runella,,0,Taxa,Cytophagaceae,Runella,0,0,0,0,0,0,0,0,116,0.000834,108,0,0,0
206,Hippea,,0,Taxa,Desulfurellaceae,Hippea,0,0,0,0,0,0,0,0,117,0.000834,109,0,0,0
209,Leclercia,,0,Taxa,Enterobacteriaceae,Leclercia,0,0,0,0,0,0,0,0,118,0.000834,110,0,0,0
210,Salmonella,,0,Taxa,Enterobacteriaceae,Salmonella,0,0,0,0,0,0,0,0,119,0.000834,111,0,0,0
215,Ferrimonas,,0,Taxa,Ferrimonadaceae,Ferrimonas,0,0,0,0,0,0,0,0,120,0.000834,112,0,0,0
218,Flavobacteriales_u_g,,0,Taxa,Flavobacteriales_u_f,Flavobacteriales_u_g,0,0,0,0,0,0,0,0,121,0.000834,113,0,0,0
220,Glycomyces,,0,Taxa,Glycomycetaceae,Glycomyces,0,0,0,0,0,0,0,0,122,0.000834,114,0,0,0
222,Halorubrum,,0,Taxa,Halorubraceae,Halorubrum,0,0,0,0,0,0,0,0,123,0.000834,115,0,0,0
225,Hungateiclostridiaceae_u_g,,0,Taxa,Hungateiclostridiaceae,Hungateiclostridiaceae_u_g,0,0,0,0,0,0,0,0,124,0.000834,116,0,0,0
227,Dorea,,0,Taxa,Lachnospiraceae,Dorea,0,0,0,0,0,0,0,0,125,0.000834,117,0,0,0
244,Myxococcaceae_u_g,,0,Taxa,Myxococcaceae,Myxococcaceae_u_g,0,0,0,0,0,0,0,0,126,0.000834,118,0,0,0
247,Opitutales_u_g,,0,Taxa,Opitutales_u_f,Opitutales_u_g,0,0,0,0,0,0,0,0,127,0.000834,119,0,0,0
249,Gallibacterium,,0,Taxa,Pasteurellaceae,Gallibacterium,0,0,0,0,0,0,0,0,128,0.000834,120,0,0,0
252,Anaerococcus,,0,Taxa,Peptoniphilaceae,Anaerococcus,0,0,0,0,0,0,0,0,129,0.000834,121,0,0,0
257,Peptostreptococcaceae_u_g,,181.46,Taxa,Peptostreptococcaceae,Peptostreptococcaceae_u_g,0,0,0,0,0,0,0,0,130,0.000834,122,0,0,0
260,Phyllobacteriaceae_u_g,,0,Taxa,Phyllobacteriaceae,Phyllobacteriaceae_u_g,0,0,0,0,0,0,0,0,131,0.000834,123,0,0,0
264,Cutibacterium,,0,Taxa,Propionibacteriaceae,Cutibacterium,0,0,0,0,0,0,0,0,132,0.000834,124,0,0,0
265,Propionibacteriaceae_u_g,,0,Taxa,Propionibacteriaceae,Propionibacteriaceae_u_g,0,0,0,0,0,0,0,0,133,0.000834,125,0,0,0
272,Rikenellaceae_u_g,,0,Taxa,Rikenellaceae,Rikenellaceae_u_g,0,0,0,0,0,0,0,0,134,0.000834,126,0,0,0
274,Ethanoligenens,,0,Taxa,Ruminococcaceae,Ethanoligenens,0,0,0,0,0,0,0,0,135,0.000834,127,0,0,0
276,Selenomonadaceae_u_g,,0,Taxa,Selenomonadaceae,Selenomonadaceae_u_g,0,0,0,0,0,0,0,0,136,0.000834,128,0,0,0
277,Shewanella,,0,Taxa,Shewanellaceae,Shewanella,0,0,0,0,0,0,0,0,137,0.000834,129,0,0,0
279,Sphingobacteriaceae_u_g,,0,Taxa,Sphingobacteriaceae,Sphingobacteriaceae_u_g,0,0,0,0,0,0,0,0,138,0.000834,130,0,0,0
284,Succinatimonas,,0,Taxa,Succinivibrionaceae,Succinatimonas,0,0,0,0,0,0,0,0,139,0.000834,131,0,0,0
290,Veillonellaceae_u_g,,0,Taxa,Veillonellaceae,Veillonellaceae_u_g,0,0,0,0,0,0,0,0,140,0.000834,132,0,0,0
292,Xylella,,0,Taxa,Xanthomonadaceae,Xylella,0,0,0,0,0,0,0,0,141,0.000834,133,0,0,0
293,Yersinia,,0,Taxa,Yersiniaceae,Yersinia,0,0,0,0,0,0,0,0,142,0.000834,134,0,0,0
