Id,Label,timeset,abundance,type,class,gene,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
13,bla 1030 Branch,,0,ARG,Beta-lactam,bla 1030 Branch,0,0,0,0,0,0,0,0,16,0.000902,9,0,0,0
15,blaAmpC,,0,ARG,Beta-lactam,blaAmpC,0,0,0,0,0,0,0,0,17,0.000902,10,0,0,0
16,blaAmpH,,0,ARG,Beta-lactam,blaAmpH,0,0,0,0,0,0,0,0,18,0.000902,11,0,0,0
17,blaCMY 111,,0,ARG,Beta-lactam,blaCMY 111,0,0,0,0,0,0,0,0,19,0.000902,12,0,0,0
19,blaCMY 32,,0,ARG,Beta-lactam,blaCMY 32,0,0,0,0,0,0,0,0,20,0.000902,13,0,0,0
20,baeR,,0,ARG,MDR,baeR,0,0,0,0,0,0,0,0,21,0.000902,14,0,0,0
22,H NS,,0,ARG,MDR,H NS,0,0,0,0,0,0,0,0,22,0.000902,15,0,0,0
23,acrF,,0,ARG,MDR,acrF,0,0,0,0,0,0,0,0,23,0.000902,16,0,0,0
26,pmrC,,0,ARG,Polymyxin,pmrC,0,0,0,0,0,0,0,0,24,0.000902,17,0,0,0
27,pmrE,,0,ARG,Polymyxin,pmrE,0,0,0,0,0,0,0,0,25,0.000902,18,0,0,0
29,ermC,,0,ARG,Macrolide,ermC,0,0,0,0,0,0,0,0,26,0.000902,19,0,0,0
31,acrD,,0,ARG,MDR,acrD,0,0,0,0,0,0,0,0,27,0.000902,20,0,0,0
33,mdtA,,0,ARG,MDR,mdtA,0,0,0,0,0,0,0,0,28,0.000902,21,0,0,0
34,mdtB,,0,ARG,MDR,mdtB,0,0,0,0,0,0,0,0,29,0.000902,22,0,0,0
35,mdtC,,0,ARG,MDR,mdtC,0,0,0,0,0,0,0,0,30,0.000902,23,0,0,0
36,mdtD,,0,ARG,MDR,mdtD,0,0,0,0,0,0,0,0,31,0.000902,24,0,0,0
37,mdtE,,0,ARG,MDR,mdtE,0,0,0,0,0,0,0,0,32,0.000902,25,0,0,0
38,mdtG,,0,ARG,MDR,mdtG,0,0,0,0,0,0,0,0,33,0.000902,26,0,0,0
39,mdtN,,0,ARG,MDR,mdtN,0,0,0,0,0,0,0,0,34,0.000902,27,0,0,0
43,mdtL,,0,ARG,MDR,mdtL,0,0,0,0,0,0,0,0,35,0.000902,28,0,0,0
44,mdtM,,0,ARG,MDR,mdtM,0,0,0,0,0,0,0,0,36,0.000902,29,0,0,0
45,gadX,,0,ARG,MDR,gadX,0,0,0,0,0,0,0,0,37,0.000902,30,0,0,0
46,mdfA,,0,ARG,MDR,mdfA,0,0,0,0,0,0,0,0,38,0.000902,31,0,0,0
47,emrE,,0,ARG,MDR,emrE,0,0,0,0,0,0,0,0,39,0.000902,32,0,0,0
48,emrY,,0,ARG,MDR,emrY,0,0,0,0,0,0,0,0,40,0.000902,33,0,0,0
49,mdtK,,0,ARG,MDR,mdtK,0,0,0,0,0,0,0,0,41,0.000902,34,0,0,0
51,emrA,,0,ARG,MDR,emrA,0,0,0,0,0,0,0,0,42,0.000902,35,0,0,0
52,emrK,,0,ARG,Tetracycline,emrK,0,0,0,0,0,0,0,0,43,0.000902,36,0,0,0
53,arnA,,0,ARG,Polymyxin,arnA,0,0,0,0,0,0,0,0,44,0.000902,37,0,0,0
54,cpxR,,0,ARG,MDR,cpxR,0,0,0,0,0,0,0,0,45,0.000902,38,0,0,0
56,acrS,,0,ARG,MDR,acrS,0,0,0,0,0,0,0,0,46,0.000902,39,0,0,0
57,phoP,,0,ARG,MDR,phoP,0,0,0,0,0,0,0,0,47,0.000902,40,0,0,0
60,evgS,,0,ARG,MDR,evgS,0,0,0,0,0,0,0,0,48,0.000902,41,0,0,0
61,phoQ,,0,ARG,MDR,phoQ,0,0,0,0,0,0,0,0,49,0.000902,42,0,0,0
63,tetL,,0,ARG,Tetracycline,tetL,0,0,0,0,0,0,0,0,50,0.000902,43,0,0,0
66,mdtF,,0,ARG,MDR,mdtF,0,0,0,0,0,0,0,0,51,0.000902,44,0,0,0
67,88 Branch,,0,Virulence,Unknown,88 Branch,0,0,0,0,0,0,0,0,52,0.000902,45,0,0,0
69,rteC,,0,Virulence,Two-component system response regulator,rteC,0,0,0,0,0,0,0,0,53,0.000902,46,0,0,0
70,traE,,0,MGE,Plasmid,traE,0,0,0,0,0,0,0,0,54,0.000902,47,0,0,0
71,traF,,0,MGE,Plasmid,traF,0,0,0,0,0,0,0,0,55,0.000902,48,0,0,0
75,colA,,0,Virulence,Collagenase,colA,0,0,0,0,0,0,0,0,56,0.000902,49,0,0,0
76,pfoA,,0,Virulence,Citolysis,pfoA,0,0,0,0,0,0,0,0,57,0.000902,50,0,0,0
77,repB,,0,MGE,Plasmid,repB,0,0,0,0,0,0,0,0,58,0.000902,51,0,0,0
79,aadE,,0,ARG,Aminoglycoside,aadE,0,0,0,0,0,0,0,0,59,0.000902,52,0,0,0
80,Transposon 807609,,0,MGE,Transposon,Transposon 807609,0,0,0,0,0,0,0,0,60,0.000902,53,0,0,0
84,lacY,,0,Virulence,Beta-galactosides,lacY,0,0,0,0,0,0,0,0,61,0.000902,54,0,0,0
85,lpfA,,0,Virulence,Fimbrial major protein,lpfA,0,0,0,0,0,0,0,0,62,0.000902,55,0,0,0
86,ompA,,0,Virulence,Peptidoglycan,ompA,0,0,0,0,0,0,0,0,63,0.000902,56,0,0,0
88,traA,,0,MGE,Plasmid,traA,0,0,0,0,0,0,0,0,64,0.000902,57,0,0,0
89,yddA,,0,Virulence,Inner membrane ABC transporter,yddA,0,0,0,0,0,0,0,0,65,0.000902,58,0,0,0
92,exc1,,0,MGE,Plasmid,exc1,0,0,0,0,0,0,0,0,66,0.000902,59,0,0,0
93,Rom,,0,MGE,Plasmid,Rom,0,0,0,0,0,0,0,0,67,0.000902,60,0,0,0
94,Plasmid 4775492,,0,MGE,Plasmid,Plasmid 4775492,0,0,0,0,0,0,0,0,68,0.000902,61,0,0,0
98,tetA,,0,ARG,Tetracycline,tetA,0,0,0,0,0,0,0,0,69,0.000902,62,0,0,0
99,fyuA,,0,Virulence,Biofilm,fyuA,0,0,0,0,0,0,0,0,70,0.000902,63,0,0,0
100,ybtP,,0,Virulence,Siderophore,ybtP,0,0,0,0,0,0,0,0,71,0.000902,64,0,0,0
101,Cronobacter phage vB_CsaP_GAP52,,9.76,Phage,Podoviridae,Cronobacter phage vB_CsaP_GAP52,0,0,0,0,0,0,0,0,72,0.000902,65,0,0,0
102,Karamvirus_u_s,,0,Phage,Myoviridae,Karamvirus_u_s,0,0,0,0,0,0,0,0,73,0.000902,66,0,0,0
103,Escherichia virus CC31,,0,Phage,Myoviridae,Escherichia virus CC31,0,0,0,0,0,0,0,0,74,0.000902,67,0,0,0
105,Escherichia virus HK106,,0,Phage,Siphoviridae,Escherichia virus HK106,0,0,0,0,0,0,0,0,75,0.000902,68,0,0,0
107,Escherichia virus HK544,,0,Phage,Siphoviridae,Escherichia virus HK544,0,0,0,0,0,0,0,0,76,0.000902,69,0,0,0
108,Escherichia virus HK629,,0,Phage,Siphoviridae,Escherichia virus HK629,0,0,0,0,0,0,0,0,77,0.000902,70,0,0,0
109,Escherichia virus HK633,,0,Phage,Siphoviridae,Escherichia virus HK633,0,0,0,0,0,0,0,0,78,0.000902,71,0,0,0
116,Enterobacteria phage VT2phi_272,,0,Phage,Podoviridae,Enterobacteria phage VT2phi_272,0,0,0,0,0,0,0,0,79,0.000902,72,0,0,0
120,Enterobacteria phage mEp043 c-1,,0,Phage,Siphoviridae,Enterobacteria phage mEp043 c-1,0,0,0,0,0,0,0,0,80,0.000902,73,0,0,0
121,Enterobacteria phage mEp235,,0,Phage,Siphoviridae,Enterobacteria phage mEp235,0,0,0,0,0,0,0,0,81,0.000902,74,0,0,0
122,Enterobacteria phage mEp237,,0,Phage,Siphoviridae,Enterobacteria phage mEp237,0,0,0,0,0,0,0,0,82,0.000902,75,0,0,0
124,Escherichia virus mEpX1,,0,Phage,Siphoviridae,Escherichia virus mEpX1,0,0,0,0,0,0,0,0,83,0.000902,76,0,0,0
125,Escherichia virus mEpX2,,0,Phage,Siphoviridae,Escherichia virus mEpX2,0,0,0,0,0,0,0,0,84,0.000902,77,0,0,0
126,Enterobacteria phage vB_EcoP_ACG-C91,,0,Phage,Autographiviridae,Enterobacteria phage vB_EcoP_ACG-C91,0,0,0,0,0,0,0,0,85,0.000902,78,0,0,0
127,Enterobacterial phage mEp213,,0,Phage,Siphoviridae,Enterobacterial phage mEp213,0,0,0,0,0,0,0,0,86,0.000902,79,0,0,0
128,Vequintavirus_u_s,,0,Phage,Myoviridae,Vequintavirus_u_s,0,0,0,0,0,0,0,0,87,0.000902,80,0,0,0
129,Escherichia virus Cajan,,0,Phage,Siphoviridae,Escherichia virus Cajan,0,0,0,0,0,0,0,0,88,0.000902,81,0,0,0
131,Escherichia virus FFH2,,0,Phage,Myoviridae,Escherichia virus FFH2,0,0,0,0,0,0,0,0,89,0.000902,82,0,0,0
132,Escherichia virus Min27,,0,Phage,Podoviridae,Escherichia virus Min27,0,0,0,0,0,0,0,0,90,0.000902,83,0,0,0
133,Escherichia virus Seurat,,0,Phage,Siphoviridae,Escherichia virus Seurat,0,0,0,0,0,0,0,0,91,0.000902,84,0,0,0
138,Escherichia phage slur01,,0,Phage,Siphoviridae,Escherichia phage slur01,0,0,0,0,0,0,0,0,92,0.000902,85,0,0,0
139,Escherichia virus 24B,,0,Phage,Podoviridae,Escherichia virus 24B,0,0,0,0,0,0,0,0,93,0.000902,86,0,0,0
140,Escherichia virus 186,,0,Phage,Myoviridae,Escherichia virus 186,0,0,0,0,0,0,0,0,94,0.000902,87,0,0,0
141,Escherichia virus HK022,,0,Phage,Siphoviridae,Escherichia virus HK022,0,0,0,0,0,0,0,0,95,0.000902,88,0,0,0
142,Escherichia virus HK97,,0,Phage,Siphoviridae,Escherichia virus HK97,0,0,0,0,0,0,0,0,96,0.000902,89,0,0,0
143,Escherichia virus K1-5,,0,Phage,Autographiviridae,Escherichia virus K1-5,0,0,0,0,0,0,0,0,97,0.000902,90,0,0,0
144,Escherichia virus K1E,,0,Phage,Autographiviridae,Escherichia virus K1E,0,0,0,0,0,0,0,0,98,0.000902,91,0,0,0
147,Lactobacillus phage LfeSau,,0,Phage,Siphoviridae,Lactobacillus phage LfeSau,0,0,0,0,0,0,0,0,99,0.000902,92,0,0,0
148,Lactobacillus phage Lrm1,,0,Phage,Siphoviridae,Lactobacillus phage Lrm1,0,0,0,0,0,0,0,0,100,0.000902,93,0,0,0
149,Lactobacillus phage iA2,,0,Phage,Siphoviridae,Lactobacillus phage iA2,0,0,0,0,0,0,0,0,101,0.000902,94,0,0,0
151,Lactococcus phage Tuc2009,,0,Phage,Siphoviridae,Lactococcus phage Tuc2009,0,0,0,0,0,0,0,0,102,0.000902,95,0,0,0
152,Mycobacterium phage Enkosi,,0,Phage,Siphoviridae,Mycobacterium phage Enkosi,0,0,0,0,0,0,0,0,103,0.000902,96,0,0,0
154,Salmonella phage BP12B,,0,Phage,Autographiviridae,Salmonella phage BP12B,0,0,0,0,0,0,0,0,104,0.000902,97,0,0,0
155,Salmonella virus FSLSP004,,0,Phage,Myoviridae,Salmonella virus FSLSP004,0,0,0,0,0,0,0,0,105,0.000902,98,0,0,0
156,Salmonella virus SP31,,0,Phage,Siphoviridae,Salmonella virus SP31,0,0,0,0,0,0,0,0,106,0.000902,99,0,0,0
158,Salmonella phage SEN1,,0,Phage,Myoviridae,Salmonella phage SEN1,0,0,0,0,0,0,0,0,107,0.000902,100,0,0,0
160,Salmonella virus SPN3US,,0,Phage,Myoviridae,Salmonella virus SPN3US,0,0,0,0,0,0,0,0,108,0.000902,101,0,0,0
161,Salmonella phage g341c,,0,Phage,Podoviridae,Salmonella phage g341c,0,0,0,0,0,0,0,0,109,0.000902,102,0,0,0
162,Salmonella phage vB_SemP_Emek,,0,Phage,Podoviridae,Salmonella phage vB_SemP_Emek,0,0,0,0,0,0,0,0,110,0.000902,103,0,0,0
164,Salmonella virus PsP3,,0,Phage,Myoviridae,Salmonella virus PsP3,0,0,0,0,0,0,0,0,111,0.000902,104,0,0,0
167,Shigella virus SfMu,,0,Phage,Myoviridae,Shigella virus SfMu,0,0,0,0,0,0,0,0,112,0.000902,105,0,0,0
169,Streptococcus phage 20617,,0,Phage,Siphoviridae,Streptococcus phage 20617,0,0,0,0,0,0,0,0,113,0.000902,106,0,0,0
172,Punavirus_u_s,,0,Phage,Myoviridae,Punavirus_u_s,0,0,0,0,0,0,0,0,114,0.000902,107,0,0,0
174,Succiniclasticum,,0,Taxa,Acidaminococcaceae,Succiniclasticum,0,0,0,0,0,0,0,0,115,0.000902,108,0,0,0
178,Taylorella,,0,Taxa,Alcaligenaceae,Taylorella,0,0,0,0,0,0,0,0,116,0.000902,109,0,0,0
185,Gemella,,0,Taxa,Bacillales_u_f,Gemella,0,0,0,0,0,0,0,0,117,0.000902,110,0,0,0
188,Ochrobactrum,,0,Taxa,Brucellaceae,Ochrobactrum,0,0,0,0,0,0,0,0,118,0.000902,111,0,0,0
189,Campylobacter,,0,Taxa,Campylobacteraceae,Campylobacter,0,0,0,0,0,0,0,0,119,0.000902,112,0,0,0
190,Candidatus Paracaedibacteraceae_u_g,,0,Taxa,Candidatus Paracaedibacteraceae,Candidatus Paracaedibacteraceae_u_g,0,0,0,0,0,0,0,0,120,0.000902,113,0,0,0
191,Cardiobacterium,,0,Taxa,Cardiobacteriaceae,Cardiobacterium,0,0,0,0,0,0,0,0,121,0.000902,114,0,0,0
198,Thermaerobacter,,17.53,Taxa,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,0,0,0,0,0,0,0,0,122,0.000902,115,0,0,0
202,Runella,,0,Taxa,Cytophagaceae,Runella,0,0,0,0,0,0,0,0,123,0.000902,116,0,0,0
206,Hippea,,0,Taxa,Desulfurellaceae,Hippea,0,0,0,0,0,0,0,0,124,0.000902,117,0,0,0
209,Leclercia,,0,Taxa,Enterobacteriaceae,Leclercia,0,0,0,0,0,0,0,0,125,0.000902,118,0,0,0
210,Salmonella,,0,Taxa,Enterobacteriaceae,Salmonella,0,0,0,0,0,0,0,0,126,0.000902,119,0,0,0
213,Kandleria,,0,Taxa,Erysipelotrichaceae,Kandleria,0,0,0,0,0,0,0,0,127,0.000902,120,0,0,0
215,Ferrimonas,,0,Taxa,Ferrimonadaceae,Ferrimonas,0,0,0,0,0,0,0,0,128,0.000902,121,0,0,0
218,Flavobacteriales_u_g,,0,Taxa,Flavobacteriales_u_f,Flavobacteriales_u_g,0,0,0,0,0,0,0,0,129,0.000902,122,0,0,0
220,Glycomyces,,0,Taxa,Glycomycetaceae,Glycomyces,0,0,0,0,0,0,0,0,130,0.000902,123,0,0,0
223,Holophagaceae_u_g,,0,Taxa,Holophagaceae,Holophagaceae_u_g,0,0,0,0,0,0,0,0,131,0.000902,124,0,0,0
225,Hungateiclostridiaceae_u_g,,0,Taxa,Hungateiclostridiaceae,Hungateiclostridiaceae_u_g,0,0,0,0,0,0,0,0,132,0.000902,125,0,0,0
226,Coprococcus,,0,Taxa,Lachnospiraceae,Coprococcus,0,0,0,0,0,0,0,0,133,0.000902,126,0,0,0
228,Lachnobacterium,,0,Taxa,Lachnospiraceae,Lachnobacterium,0,0,0,0,0,0,0,0,134,0.000902,127,0,0,0
233,Shuttleworthia,,0,Taxa,Lachnospiraceae,Shuttleworthia,0,0,0,0,0,0,0,0,135,0.000902,128,0,0,0
238,Clavibacter,,0,Taxa,Microbacteriaceae,Clavibacter,0,0,0,0,0,0,0,0,136,0.000902,129,0,0,0
245,Nitrospiraceae_u_g,,0,Taxa,Nitrospiraceae,Nitrospiraceae_u_g,0,0,0,0,0,0,0,0,137,0.000902,130,0,0,0
247,Opitutales_u_g,,0,Taxa,Opitutales_u_f,Opitutales_u_g,0,0,0,0,0,0,0,0,138,0.000902,131,0,0,0
248,Saccharibacillus,,0,Taxa,Paenibacillaceae,Saccharibacillus,0,0,0,0,0,0,0,0,139,0.000902,132,0,0,0
249,Gallibacterium,,0,Taxa,Pasteurellaceae,Gallibacterium,0,0,0,0,0,0,0,0,140,0.000902,133,0,0,0
255,Intestinibacter,,0,Taxa,Peptostreptococcaceae,Intestinibacter,0,0,0,0,0,0,0,0,141,0.000902,134,0,0,0
257,Peptostreptococcaceae_u_g,,198.88,Taxa,Peptostreptococcaceae,Peptostreptococcaceae_u_g,0,0,0,0,0,0,0,0,142,0.000902,135,0,0,0
259,Aminobacter,,0,Taxa,Phyllobacteriaceae,Aminobacter,0,0,0,0,0,0,0,0,143,0.000902,136,0,0,0
260,Phyllobacteriaceae_u_g,,0,Taxa,Phyllobacteriaceae,Phyllobacteriaceae_u_g,0,0,0,0,0,0,0,0,144,0.000902,137,0,0,0
266,Pseudonocardia,,0,Taxa,Pseudonocardiaceae,Pseudonocardia,0,0,0,0,0,0,0,0,145,0.000902,138,0,0,0
269,Halocynthiibacter,,0,Taxa,Rhodobacteraceae,Halocynthiibacter,0,0,0,0,0,0,0,0,146,0.000902,139,0,0,0
270,Thalassospira,,0,Taxa,Rhodospirillaceae,Thalassospira,0,0,0,0,0,0,0,0,147,0.000902,140,0,0,0
272,Rikenellaceae_u_g,,0,Taxa,Rikenellaceae,Rikenellaceae_u_g,0,0,0,0,0,0,0,0,148,0.000902,141,0,0,0
273,Anaerotruncus,,0,Taxa,Ruminococcaceae,Anaerotruncus,0,0,0,0,0,0,0,0,149,0.000902,142,0,0,0
274,Ethanoligenens,,0,Taxa,Ruminococcaceae,Ethanoligenens,0,0,0,0,0,0,0,0,150,0.000902,143,0,0,0
276,Selenomonadaceae_u_g,,0,Taxa,Selenomonadaceae,Selenomonadaceae_u_g,0,0,0,0,0,0,0,0,151,0.000902,144,0,0,0
277,Shewanella,,0,Taxa,Shewanellaceae,Shewanella,0,0,0,0,0,0,0,0,152,0.000902,145,0,0,0
278,Sphaerobacteraceae_u_g,,0,Taxa,Sphaerobacteraceae,Sphaerobacteraceae_u_g,0,0,0,0,0,0,0,0,153,0.000902,146,0,0,0
279,Sphingobacteriaceae_u_g,,0,Taxa,Sphingobacteriaceae,Sphingobacteriaceae_u_g,0,0,0,0,0,0,0,0,154,0.000902,147,0,0,0
286,Laceyella,,0,Taxa,Thermoactinomycetaceae,Laceyella,0,0,0,0,0,0,0,0,155,0.000902,148,0,0,0
290,Veillonellaceae_u_g,,0,Taxa,Veillonellaceae,Veillonellaceae_u_g,0,0,0,0,0,0,0,0,156,0.000902,149,0,0,0
292,Xylella,,0,Taxa,Xanthomonadaceae,Xylella,0,0,0,0,0,0,0,0,157,0.000902,150,0,0,0
