Id,Label,timeset,abundance,type,class,gene,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
211,Shigella,,145.16,Taxa,Enterobacteriaceae,Shigella,48,31.991772,5,0.450633,0.561049,431.775939,0.150172,0.150172,5,0.008107,1,0.740248,835,0.949819
165,Shigella phage SfII,,78.81,Phage,Myoviridae,Shigella phage SfII,16,12.104989,6,0.320144,0.383521,46.010397,0.001083,0.001083,3,0.005037,1,0.8,96,0.027093
166,Shigella phage SfIV,,242.56,Phage,Myoviridae,Shigella phage SfIV,10,6.436119,6,0.342967,0.404494,237.626249,0.01108,0.01108,7,0.003397,1,0.422222,19,0.074793
168,Shigella virus Sf6,,6.79,Phage,Podoviridae,Shigella virus Sf6,46,38.861025,4,0.445,0.552434,69.222899,0.157079,0.157079,5,0.007312,1,0.882126,913,0.987962
167,Shigella virus SfMu,,215.26,Phage,Myoviridae,Shigella virus SfMu,46,38.454262,5,0.446115,0.554682,158.961106,0.154883,0.154883,5,0.007435,1,0.857005,887,0.975275
233,Shuttleworthia,,15.43,Taxa,Lachnospiraceae,Shuttleworthia,15,11.554274,5,0.365503,0.425749,61.986223,0.005379,0.005379,9,0.005181,1,0.790476,83,0.049065
207,Slackia,,318.3,Taxa,Eggerthellaceae,Slackia,4,2.712395,6,0.259098,0.289139,104.971985,0.000043,0.000043,9,0.003067,1,0.333333,2,0.002268
281,Sporolactobacillus,,6.39,Taxa,Sporolactobacillaceae,Sporolactobacillus,2,1.024941,6,0.242507,0.263109,0,0.000012,0.000012,9,0.001661,1,1,1,0.001474
283,Staphylococcus,,7.19,Taxa,Staphylococcaceae,Staphylococcus,9,5.433635,6,0.271341,0.315075,419.780571,0.00006,0.00006,2,0.006611,1,0.305556,11,0.004922
170,Stx2-converting phage 1717,,335.95,Phage,Siphoviridae,Stx2-converting phage 1717,41,33.106022,5,0.403628,0.515543,48.041589,0.137549,0.137549,5,0.006638,1,0.857317,703,0.86704
171,Stx2-converting phage 86,,21.53,Phage,Podoviridae,Stx2-converting phage 86,7,5.576238,6,0.286634,0.325843,79.739286,0.000117,0.000117,2,0.004618,1,0.761905,16,0.004868
284,Succinatimonas,,756.63,Taxa,Succinivibrionaceae,Succinatimonas,19,12.437411,6,0.364008,0.435674,208.242269,0.041437,0.041437,4,0.004824,1,0.48538,83,0.264463
285,Succinivibrio,,87749.89,Taxa,Succinivibrionaceae,Succinivibrio,42,28.372491,5,0.41784,0.523502,89.235933,0.139781,0.139781,5,0.006926,1,0.843206,726,0.878712
87,sugE,,2068.72,ARG,MDR,sugE,7,5.576238,6,0.286634,0.325843,79.739286,0.000117,0.000117,2,0.004618,1,0.761905,16,0.004868
62,tetBP,,12243.12,ARG,Tetracycline,tetBP,12,7.279558,5,0.34902,0.405712,18.405023,0.005246,0.005246,9,0.004199,1,0.772727,51,0.045203
198,Thermaerobacter,,4.7,Taxa,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,16,12.359556,6,0.363265,0.433708,103.280605,0.009617,0.009617,3,0.004393,1,0.733333,88,0.07793
287,Thermoactinomyces,,745.38,Taxa,Thermoactinomycetaceae,Thermoactinomyces,10,8.55628,6,0.296667,0.354026,38.647412,0.002885,0.002885,6,0.004402,1,0.911111,41,0.024898
288,Thermoanaerobacterales_u_g,,27.43,Taxa,Thermoanaerobacterales_u_f,Thermoanaerobacterales_u_g,43,32.773418,5,0.436275,0.5397,210.180515,0.143732,0.143732,5,0.00714,1,0.846069,764,0.905448
246,Thermobifida,,323.82,Taxa,Nocardiopsaceae,Thermobifida,10,8.583477,6,0.296667,0.354026,38.647412,0.002885,0.002885,6,0.004402,1,0.911111,41,0.024898
95,tnp,,3948.53,MGE,Transposon,tnp,8,5.903277,6,0.32963,0.381367,42.703202,0.00496,0.00496,4,0.003308,1,0.714286,20,0.035235
30,tolC,,2179.58,ARG,MDR,tolC,18,10.601461,7,0.308492,0.379454,491.885254,0.000802,0.000802,3,0.005946,1,0.477124,73,0.026041
88,traA,,2586.04,MGE,Plasmid,traA,15,12.130573,6,0.312281,0.374438,17.891339,0.001023,0.001023,3,0.004764,1,0.866667,91,0.025509
72,transposon 46242809,,16152.1,MGE,Transposon,transposon 46242809,13,8.050374,6,0.303237,0.361049,176.504472,0.000748,0.000748,3,0.004535,1,0.538462,42,0.018562
73,transposon 46242811,,18988.11,MGE,Transposon,transposon 46242811,2,1.126948,6,0.253923,0.282022,55.738585,0.000025,0.000025,4,0.001662,1,0,0,0.001773
80,Transposon 807609,,1523.43,MGE,Transposon,Transposon 807609,12,9.424971,6,0.361789,0.415449,223.984356,0.002621,0.002621,2,0.004662,1,0.727273,48,0.026817
280,Treponema,,986.84,Taxa,Spirochaetaceae,Treponema,1,0.611752,7,0.213685,0.232317,0,0.000001,0.000001,2,0.001377,1,0,0,0.000609
214,Turicibacter,,5180.41,Taxa,Erysipelotrichaceae,Turicibacter,19,12.759824,5,0.388646,0.454963,326.297205,0.015368,0.015368,9,0.005992,1,0.532164,91,0.112883
234,Tyzzerella,,295.34,Taxa,Lachnospiraceae,Tyzzerella,44,28.084785,5,0.422803,0.533895,340.123946,0.140622,0.140622,5,0.00755,1,0.778013,736,0.885149
243,Ureaplasma,,7.09,Taxa,Mycoplasmataceae,Ureaplasma,2,1.004214,7,0.208187,0.226043,0,0.000003,0.000003,6,0.002181,1,1,1,0.000816
261,Ureibacillus,,25.99,Taxa,Planococcaceae,Ureibacillus,10,8.62892,6,0.296667,0.354026,38.647412,0.002885,0.002885,6,0.004402,1,0.911111,41,0.024898
290,Veillonellaceae_u_g,,379.1,Taxa,Veillonellaceae,Veillonellaceae_u_g,13,8.31114,6,0.356713,0.414888,91.010237,0.025028,0.025028,7,0.003584,1,0.525641,41,0.16027
89,yddA,,975.15,Virulence,Inner membrane ABC transporter,yddA,16,11.368699,5,0.333333,0.390169,164.321822,0.00182,0.00182,9,0.006163,1,0.608333,73,0.02725
2,a 2394 Branch,,0,ARG,Aminoglycoside,a 2394 Branch,0,0,0,0,0,0,0,0,10,0.000752,3,0,0,0
7,cfxA2,,0,ARG,Beta-lactam,cfxA2,0,0,0,0,0,0,0,0,11,0.000752,4,0,0,0
8,cfxA3,,0,ARG,Beta-lactam,cfxA3,0,0,0,0,0,0,0,0,12,0.000752,5,0,0,0
9,cfxA6,,28000.61,ARG,Beta-lactam,cfxA6,0,0,0,0,0,0,0,0,13,0.000752,6,0,0,0
12,bla 1029 Branch,,0,ARG,Beta-lactam,bla 1029 Branch,0,0,0,0,0,0,0,0,14,0.000752,7,0,0,0
13,bla 1030 Branch,,0,ARG,Beta-lactam,bla 1030 Branch,0,0,0,0,0,0,0,0,15,0.000752,8,0,0,0
15,blaAmpC,,0,ARG,Beta-lactam,blaAmpC,0,0,0,0,0,0,0,0,16,0.000752,9,0,0,0
16,blaAmpH,,0,ARG,Beta-lactam,blaAmpH,0,0,0,0,0,0,0,0,17,0.000752,10,0,0,0
17,blaCMY 111,,0,ARG,Beta-lactam,blaCMY 111,0,0,0,0,0,0,0,0,18,0.000752,11,0,0,0
18,blaCMY 27,,0,ARG,Beta-lactam,blaCMY 27,0,0,0,0,0,0,0,0,19,0.000752,12,0,0,0
19,blaCMY 32,,0,ARG,Beta-lactam,blaCMY 32,0,0,0,0,0,0,0,0,20,0.000752,13,0,0,0
27,pmrE,,0,ARG,Polymyxin,pmrE,0,0,0,0,0,0,0,0,21,0.000752,14,0,0,0
29,ermC,,0,ARG,Macrolide,ermC,0,0,0,0,0,0,0,0,22,0.000752,15,0,0,0
46,mdfA,,0,ARG,MDR,mdfA,0,0,0,0,0,0,0,0,23,0.000752,16,0,0,0
47,emrE,,0,ARG,MDR,emrE,0,0,0,0,0,0,0,0,24,0.000752,17,0,0,0
56,acrS,,0,ARG,MDR,acrS,0,0,0,0,0,0,0,0,25,0.000752,18,0,0,0
58,baeS,,0,ARG,MDR,baeS,0,0,0,0,0,0,0,0,26,0.000752,19,0,0,0
60,evgS,,0,ARG,MDR,evgS,0,0,0,0,0,0,0,0,27,0.000752,20,0,0,0
63,tetL,,0,ARG,Tetracycline,tetL,0,0,0,0,0,0,0,0,28,0.000752,21,0,0,0
64,tetQ,,149920.71,ARG,Tetracycline,tetQ,0,0,0,0,0,0,0,0,29,0.000752,22,0,0,0
67,88 Branch,,0,Virulence,Unknown,88 Branch,0,0,0,0,0,0,0,0,30,0.000752,23,0,0,0
70,traE,,0,MGE,Plasmid,traE,0,0,0,0,0,0,0,0,31,0.000752,24,0,0,0
71,traF,,0,MGE,Plasmid,traF,0,0,0,0,0,0,0,0,32,0.000752,25,0,0,0
75,colA,,0,Virulence,Collagenase,colA,0,0,0,0,0,0,0,0,33,0.000752,26,0,0,0
76,pfoA,,0,Virulence,Citolysis,pfoA,0,0,0,0,0,0,0,0,34,0.000752,27,0,0,0
78,tetL-Ef,,0,ARG,Tetracycline,tetL-Ef,0,0,0,0,0,0,0,0,35,0.000752,28,0,0,0
79,aadE,,0,ARG,Aminoglycoside,aadE,0,0,0,0,0,0,0,0,36,0.000752,29,0,0,0
81,astA,,0,Virulence,N-succinyltransferase,astA,0,0,0,0,0,0,0,0,37,0.000752,30,0,0,0
83,cmy-13,,0,ARG,Beta-lactam,cmy-13,0,0,0,0,0,0,0,0,38,0.000752,31,0,0,0
84,lacY,,0,Virulence,Beta-galactosides,lacY,0,0,0,0,0,0,0,0,39,0.000752,32,0,0,0
85,lpfA,,0,Virulence,Fimbrial major protein,lpfA,0,0,0,0,0,0,0,0,40,0.000752,33,0,0,0
90,blc 3334641,,0,ARG,Beta-lactam,blc 3334641,0,0,0,0,0,0,0,0,41,0.000752,34,0,0,0
92,exc1,,0,MGE,Plasmid,exc1,0,0,0,0,0,0,0,0,42,0.000752,35,0,0,0
93,Rom,,0,MGE,Plasmid,Rom,0,0,0,0,0,0,0,0,43,0.000752,36,0,0,0
94,Plasmid 4775492,,0,MGE,Plasmid,Plasmid 4775492,0,0,0,0,0,0,0,0,44,0.000752,37,0,0,0
98,tetA,,0,ARG,Tetracycline,tetA,0,0,0,0,0,0,0,0,45,0.000752,38,0,0,0
99,fyuA,,0,Virulence,Biofilm,fyuA,0,0,0,0,0,0,0,0,46,0.000752,39,0,0,0
100,ybtP,,0,Virulence,Siderophore,ybtP,0,0,0,0,0,0,0,0,47,0.000752,40,0,0,0
102,Karamvirus_u_s,,0,Phage,Myoviridae,Karamvirus_u_s,0,0,0,0,0,0,0,0,48,0.000752,41,0,0,0
107,Escherichia virus HK544,,0,Phage,Siphoviridae,Escherichia virus HK544,0,0,0,0,0,0,0,0,49,0.000752,42,0,0,0
108,Escherichia virus HK629,,0,Phage,Siphoviridae,Escherichia virus HK629,0,0,0,0,0,0,0,0,50,0.000752,43,0,0,0
109,Escherichia virus HK633,,0,Phage,Siphoviridae,Escherichia virus HK633,0,0,0,0,0,0,0,0,51,0.000752,44,0,0,0
116,Enterobacteria phage VT2phi_272,,0,Phage,Podoviridae,Enterobacteria phage VT2phi_272,0,0,0,0,0,0,0,0,52,0.000752,45,0,0,0
120,Enterobacteria phage mEp043 c-1,,0,Phage,Siphoviridae,Enterobacteria phage mEp043 c-1,0,0,0,0,0,0,0,0,53,0.000752,46,0,0,0
122,Enterobacteria phage mEp237,,0,Phage,Siphoviridae,Enterobacteria phage mEp237,0,0,0,0,0,0,0,0,54,0.000752,47,0,0,0
125,Escherichia virus mEpX2,,0,Phage,Siphoviridae,Escherichia virus mEpX2,0,0,0,0,0,0,0,0,55,0.000752,48,0,0,0
126,Enterobacteria phage vB_EcoP_ACG-C91,,0,Phage,Autographiviridae,Enterobacteria phage vB_EcoP_ACG-C91,0,0,0,0,0,0,0,0,56,0.000752,49,0,0,0
127,Enterobacterial phage mEp213,,0,Phage,Siphoviridae,Enterobacterial phage mEp213,0,0,0,0,0,0,0,0,57,0.000752,50,0,0,0
128,Vequintavirus_u_s,,0,Phage,Myoviridae,Vequintavirus_u_s,0,0,0,0,0,0,0,0,58,0.000752,51,0,0,0
131,Escherichia virus FFH2,,0,Phage,Myoviridae,Escherichia virus FFH2,0,0,0,0,0,0,0,0,59,0.000752,52,0,0,0
132,Escherichia virus Min27,,0,Phage,Podoviridae,Escherichia virus Min27,0,0,0,0,0,0,0,0,60,0.000752,53,0,0,0
139,Escherichia virus 24B,,0,Phage,Podoviridae,Escherichia virus 24B,0,0,0,0,0,0,0,0,61,0.000752,54,0,0,0
140,Escherichia virus 186,,0,Phage,Myoviridae,Escherichia virus 186,0,0,0,0,0,0,0,0,62,0.000752,55,0,0,0
141,Escherichia virus HK022,,0,Phage,Siphoviridae,Escherichia virus HK022,0,0,0,0,0,0,0,0,63,0.000752,56,0,0,0
143,Escherichia virus K1-5,,0,Phage,Autographiviridae,Escherichia virus K1-5,0,0,0,0,0,0,0,0,64,0.000752,57,0,0,0
144,Escherichia virus K1E,,0,Phage,Autographiviridae,Escherichia virus K1E,0,0,0,0,0,0,0,0,65,0.000752,58,0,0,0
147,Lactobacillus phage LfeSau,,0,Phage,Siphoviridae,Lactobacillus phage LfeSau,0,0,0,0,0,0,0,0,66,0.000752,59,0,0,0
148,Lactobacillus phage Lrm1,,0,Phage,Siphoviridae,Lactobacillus phage Lrm1,0,0,0,0,0,0,0,0,67,0.000752,60,0,0,0
149,Lactobacillus phage iA2,,0,Phage,Siphoviridae,Lactobacillus phage iA2,0,0,0,0,0,0,0,0,68,0.000752,61,0,0,0
151,Lactococcus phage Tuc2009,,0,Phage,Siphoviridae,Lactococcus phage Tuc2009,0,0,0,0,0,0,0,0,69,0.000752,62,0,0,0
154,Salmonella phage BP12B,,0,Phage,Autographiviridae,Salmonella phage BP12B,0,0,0,0,0,0,0,0,70,0.000752,63,0,0,0
156,Salmonella virus SP31,,0,Phage,Siphoviridae,Salmonella virus SP31,0,0,0,0,0,0,0,0,71,0.000752,64,0,0,0
158,Salmonella phage SEN1,,0,Phage,Myoviridae,Salmonella phage SEN1,0,0,0,0,0,0,0,0,72,0.000752,65,0,0,0
160,Salmonella virus SPN3US,,0,Phage,Myoviridae,Salmonella virus SPN3US,0,0,0,0,0,0,0,0,73,0.000752,66,0,0,0
161,Salmonella phage g341c,,0,Phage,Podoviridae,Salmonella phage g341c,0,0,0,0,0,0,0,0,74,0.000752,67,0,0,0
162,Salmonella phage vB_SemP_Emek,,0,Phage,Podoviridae,Salmonella phage vB_SemP_Emek,0,0,0,0,0,0,0,0,75,0.000752,68,0,0,0
163,Salmonella virus HK620,,0,Phage,Podoviridae,Salmonella virus HK620,0,0,0,0,0,0,0,0,76,0.000752,69,0,0,0
164,Salmonella virus PsP3,,0,Phage,Myoviridae,Salmonella virus PsP3,0,0,0,0,0,0,0,0,77,0.000752,70,0,0,0
169,Streptococcus phage 20617,,0,Phage,Siphoviridae,Streptococcus phage 20617,0,0,0,0,0,0,0,0,78,0.000752,71,0,0,0
174,Succiniclasticum,,0,Taxa,Acidaminococcaceae,Succiniclasticum,0,0,0,0,0,0,0,0,79,0.000752,72,0,0,0
177,Thermobispora,,0,Taxa,Actinobacteria_u_f,Thermobispora,0,0,0,0,0,0,0,0,80,0.000752,73,0,0,0
178,Taylorella,,0,Taxa,Alcaligenaceae,Taylorella,0,0,0,0,0,0,0,0,81,0.000752,74,0,0,0
184,Geobacillus,,0,Taxa,Bacillaceae,Geobacillus,0,0,0,0,0,0,0,0,82,0.000752,75,0,0,0
185,Gemella,,0,Taxa,Bacillales_u_f,Gemella,0,0,0,0,0,0,0,0,83,0.000752,76,0,0,0
190,Candidatus Paracaedibacteraceae_u_g,,0,Taxa,Candidatus Paracaedibacteraceae,Candidatus Paracaedibacteraceae_u_g,0,0,0,0,0,0,0,0,84,0.000752,77,0,0,0
191,Cardiobacterium,,0,Taxa,Cardiobacteriaceae,Cardiobacterium,0,0,0,0,0,0,0,0,85,0.000752,78,0,0,0
193,Alkaliphilus,,0,Taxa,Clostridiaceae,Alkaliphilus,0,0,0,0,0,0,0,0,86,0.000752,79,0,0,0
201,Cytophaga,,0,Taxa,Cytophagaceae,Cytophaga,0,0,0,0,0,0,0,0,87,0.000752,80,0,0,0
202,Runella,,0,Taxa,Cytophagaceae,Runella,0,0,0,0,0,0,0,0,88,0.000752,81,0,0,0
203,Deinococcus-Thermus_u_g,,0,Taxa,Deinococcus-Thermus_u_f,Deinococcus-Thermus_u_g,0,0,0,0,0,0,0,0,89,0.000752,82,0,0,0
204,Desulfobulbus,,0,Taxa,Desulfobulbaceae,Desulfobulbus,0,0,0,0,0,0,0,0,90,0.000752,83,0,0,0
206,Hippea,,0,Taxa,Desulfurellaceae,Hippea,0,0,0,0,0,0,0,0,91,0.000752,84,0,0,0
209,Leclercia,,0,Taxa,Enterobacteriaceae,Leclercia,0,0,0,0,0,0,0,0,92,0.000752,85,0,0,0
210,Salmonella,,0,Taxa,Enterobacteriaceae,Salmonella,0,0,0,0,0,0,0,0,93,0.000752,86,0,0,0
215,Ferrimonas,,0,Taxa,Ferrimonadaceae,Ferrimonas,0,0,0,0,0,0,0,0,94,0.000752,87,0,0,0
217,Imtechella,,0,Taxa,Flavobacteriaceae,Imtechella,0,0,0,0,0,0,0,0,95,0.000752,88,0,0,0
218,Flavobacteriales_u_g,,0,Taxa,Flavobacteriales_u_f,Flavobacteriales_u_g,0,0,0,0,0,0,0,0,96,0.000752,89,0,0,0
220,Glycomyces,,0,Taxa,Glycomycetaceae,Glycomyces,0,0,0,0,0,0,0,0,97,0.000752,90,0,0,0
235,Methanosarcina,,0,Taxa,Methanosarcinaceae,Methanosarcina,0,0,0,0,0,0,0,0,98,0.000752,91,0,0,0
236,Methylobacterium,,0,Taxa,Methylobacteriaceae,Methylobacterium,0,0,0,0,0,0,0,0,99,0.000752,92,0,0,0
238,Clavibacter,,0,Taxa,Microbacteriaceae,Clavibacter,0,0,0,0,0,0,0,0,100,0.000752,93,0,0,0
242,Micromonospora,,0,Taxa,Micromonosporaceae,Micromonospora,0,0,0,0,0,0,0,0,101,0.000752,94,0,0,0
248,Saccharibacillus,,0,Taxa,Paenibacillaceae,Saccharibacillus,0,0,0,0,0,0,0,0,102,0.000752,95,0,0,0
249,Gallibacterium,,0,Taxa,Pasteurellaceae,Gallibacterium,0,0,0,0,0,0,0,0,103,0.000752,96,0,0,0
251,Peptococcaceae_u_g,,0,Taxa,Peptococcaceae,Peptococcaceae_u_g,0,0,0,0,0,0,0,0,104,0.000752,97,0,0,0
252,Anaerococcus,,0,Taxa,Peptoniphilaceae,Anaerococcus,0,0,0,0,0,0,0,0,105,0.000752,98,0,0,0
259,Aminobacter,,0,Taxa,Phyllobacteriaceae,Aminobacter,0,0,0,0,0,0,0,0,106,0.000752,99,0,0,0
260,Phyllobacteriaceae_u_g,,0,Taxa,Phyllobacteriaceae,Phyllobacteriaceae_u_g,0,0,0,0,0,0,0,0,107,0.000752,100,0,0,0
264,Cutibacterium,,0,Taxa,Propionibacteriaceae,Cutibacterium,0,0,0,0,0,0,0,0,108,0.000752,101,0,0,0
265,Propionibacteriaceae_u_g,,0,Taxa,Propionibacteriaceae,Propionibacteriaceae_u_g,0,0,0,0,0,0,0,0,109,0.000752,102,0,0,0
266,Pseudonocardia,,0,Taxa,Pseudonocardiaceae,Pseudonocardia,0,0,0,0,0,0,0,0,110,0.000752,103,0,0,0
269,Halocynthiibacter,,0,Taxa,Rhodobacteraceae,Halocynthiibacter,0,0,0,0,0,0,0,0,111,0.000752,104,0,0,0
270,Thalassospira,,0,Taxa,Rhodospirillaceae,Thalassospira,0,0,0,0,0,0,0,0,112,0.000752,105,0,0,0
271,Rickettsiales_u_g,,0,Taxa,Rickettsiales_u_f,Rickettsiales_u_g,0,0,0,0,0,0,0,0,113,0.000752,106,0,0,0
273,Anaerotruncus,,0,Taxa,Ruminococcaceae,Anaerotruncus,0,0,0,0,0,0,0,0,114,0.000752,107,0,0,0
278,Sphaerobacteraceae_u_g,,0,Taxa,Sphaerobacteraceae,Sphaerobacteraceae_u_g,0,0,0,0,0,0,0,0,115,0.000752,108,0,0,0
279,Sphingobacteriaceae_u_g,,0,Taxa,Sphingobacteriaceae,Sphingobacteriaceae_u_g,0,0,0,0,0,0,0,0,116,0.000752,109,0,0,0
286,Laceyella,,0,Taxa,Thermoactinomycetaceae,Laceyella,0,0,0,0,0,0,0,0,117,0.000752,110,0,0,0
292,Xylella,,0,Taxa,Xanthomonadaceae,Xylella,0,0,0,0,0,0,0,0,118,0.000752,111,0,0,0
293,Yersinia,,0,Taxa,Yersiniaceae,Yersinia,0,0,0,0,0,0,0,0,119,0.000752,112,0,0,0
