"Label","Target","Correlation","p","Type"
"Salmonella virus SJ46","Thalassospira",0.959346216424721,2.48512321832095e-11,"undirected"
"Stx2-converting phage 86","Thalassospira",1,0,"undirected"
"Anaerococcus","Thalassospira",1,0,"undirected"
"Collinsella","Thalassospira",0.911763730164861,2.22748293143837e-08,"undirected"
"Desulfomicrobium","Thalassospira",0.763465896142406,8.98217565237225e-05,"undirected"
"aadA9","Thermoactinomyces",0.902155294334266,5.44751928011067e-08,"undirected"
"Geobacillus","Thermoactinomyces",0.902155294334266,5.44751928011067e-08,"undirected"
"repB","Thermoanaerobacterales_u_g",0.789429778010909,3.49645561437129e-05,"undirected"
"tetL","Thermoanaerobacterales_u_g",0.869500693660986,6.43041635495223e-07,"undirected"
"tetL-Ef","Thermoanaerobacterales_u_g",0.838034128020683,3.98293846881614e-06,"undirected"
"Clostridiales Family XIII. Incertae Sedis_u_g","Thermoanaerobacterales_u_g",0.789268816232745,3.51835011562773e-05,"undirected"
"Gordonia","Thermoanaerobacterales_u_g",0.756022412873337,0.000115231398151394,"undirected"
"Thermobifida","Thermobispora",0.870115621738659,6.17723159512806e-07,"undirected"
"baeR","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"baeS","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Enterobacteria phage HK140","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Enterobacteria phage YYZ-2008","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Escherichia virus fiAA91ss","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Stx2-converting phage 86","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Anaerococcus","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Collinsella","Tyzzerella",0.777297116609675,5.51767887975174e-05,"undirected"
"Shigella","Tyzzerella",0.778897481666204,5.20380875923543e-05,"undirected"
"Thalassospira","Tyzzerella",0.750516705313333,0.000137788549900542,"undirected"
"Holospora","Ureaplasma",0.782445964645873,4.56228501022338e-05,"undirected"
"Plasmid 38606113","Ureibacillus",0.891219265432311,1.35664177447481e-07,"undirected"
"Enterobacteria phage BP-4795","Ureibacillus",0.843290488621621,3.02029384968705e-06,"undirected"
"Lactobacillus phage phiAT3","Ureibacillus",0.891219265432311,1.35664177447481e-07,"undirected"
"Shigella virus SfMu","Ureibacillus",0.837943180108572,4.0017077038712e-06,"undirected"
"Cetobacterium","Ureibacillus",0.891219265432311,1.35664177447481e-07,"undirected"
"Methylobacterium","Ureibacillus",0.891219265432311,1.35664177447481e-07,"undirected"
"Sporolactobacillus","Ureibacillus",0.891219265432311,1.35664177447481e-07,"undirected"
"Thermobifida","Ureibacillus",0.7831073529514,4.45058881040072e-05,"undirected"
"Thermobispora","Ureibacillus",0.904473117811067,4.42862484462125e-08,"undirected"
"repB","Veillonellaceae_u_g",0.806323273022018,1.76023781905954e-05,"undirected"
"blaCMY 111","Veillonellaceae_u_g",1,0,"undirected"
"blaCMY 32","Veillonellaceae_u_g",1,0,"undirected"
"Escherichia virus HK633","Veillonellaceae_u_g",1,0,"undirected"
"Atopobium","Veillonellaceae_u_g",0.840753798555681,3.45596158268791e-06,"undirected"
"Brachyspira","Veillonellaceae_u_g",1,0,"undirected"
"Hippea","Veillonellaceae_u_g",1,0,"undirected"
